rank,area,epmc_id,pmcid,doi,year,journal,pub_types,title,abstract
109,A4_tissue,41304338,PMC12656060,10.3390/polym17222973,2025,Polymers,research-article; Journal Article,Additive Manufacturing of Bead-Chain-Shaped Scaffolds with AI-Based Process Optimization.,"Scaffolds are widely recognized as implantable alternatives in the field of tissue engineering. Among various scaffold structures, grid structures are commonly used due to their simple design and ease of fabrication. However, grid structures have a critical demerit of low mechanical stiffness compared to its own mechanical property (used material's compressive stiffness), as the limited contact area between strands prevents effective load distribution. Several structural designs, such as triply periodic minimal surface (TPMS), modified honeycomb, and Kagome structures, have been proposed to improve compressive stiffness. Despite their mechanical advantages, these structures are limited by complex design and manufacturing processes. In this study, we propose a Bead-Chain-Shaped (BCS) scaffold, which maintains the simplicity of grid structures while enhancing compressive stiffness through the printing process alone. To optimize the printing process and enhance fabrication efficiency, we developed an artificial intelligence (AI)-based process optimization model that correlates printing parameters (pressure, printing speed, and delay time) with the resulting geometric accuracy while maintaining the designed geometry, and predicts the optimal printing conditions for the predesigned Bead-Chain-shaped (BCS) geometry. The model was then used to extract these optimal printing conditions, enabling precise dimensional control and improving overall fabrication accuracy of the Bead-Chain-Shaped (BCS) scaffold dimensions. Under the optimized printing conditions, the BCS scaffolds achieved compressive stiffness values of 61.8, 75.9, and 91.6 MPa for BCS 5545, 6040, and 6535, respectively, corresponding to increases of 11.9%, 37.3, and 65.7% compared to the control scaffold (55.3 MPa). Numerical analysis confirmed that compressive stiffness increases as strand-to-strand contact area increases. Furthermore, in vitro cell proliferation assays demonstrated no significant difference in cell proliferation compared to conventional structures (grid-structure scaffold), indicating that the proposed design does not inhibit cellular growth. These results highlight the potential of the proposed Bead-Chain-Shaped (BCS) scaffold as a promising candidate for bone tissue engineering, offering both enhanced mechanical stiffness and fabrication efficiency."
110,A4_tissue,33751254,PMC7985105,10.1007/s10856-021-06500-2,2021,Journal of materials science. Materials in medicine,research-article; Journal Article,The corticospinal tract structure of collagen/silk fibroin scaffold implants using 3D printing promotes functional recovery after complete spinal cord transection in rats.,"No effective treatment has been established for nerve dysfunction caused by spinal cord injury (SCI). Orderly axonal growth at the site of spinal cord transection and creation of an appropriate biological microenvironment are important for functional recovery. To axially guiding axonal growth, designing a collagen/silk fibroin scaffold fabricated with 3D printing technology (3D-C/SF) emulated the corticospinal tract. The normal collagen/silk fibroin scaffold with freeze-drying technology (C/SF) or 3D-C/SF scaffold were implanted into rats with completely transected SCI to evaluate its effect on nerve repair during an 8-week observation period. Electrophysiological analysis and locomotor performance showed that the 3D-C/SF implants contributed to significant improvements in the neurogolical function of rats compared to C/SF group. By magnetic resonance imaging, 3D-C/SF implants promoted a striking degree of axonal regeneration and connection between the proximal and distal SCI sites. Compared with C/SF group, rats with 3D-C/SF scaffold exhibited fewer lesions and disordered structures in histological analysis and more GAP43-positive profiles at the lesion site. The above results indicated that the corticospinal tract structure of 3D printing collagen/silk fibroin scaffold improved axonal regeneration and promoted orderly connections within the neural network, which could provided a promising and innovative approach for tissue repair after SCI."
111,A4_tissue,40089854,PMC12079439,10.1002/advs.202500859,2025,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",research-article; Journal Article,Replicating PET Hydrolytic Activity by Positioning Active Sites with Smaller Synthetic Protein Scaffolds.,"Evolutionary constraints significantly limit the diversity of naturally occurring enzymes, thereby reducing the sequence repertoire available for enzyme discovery and engineering. Recent breakthroughs in protein structure prediction and de novo design, powered by artificial intelligence, now enable to create enzymes with desired functions without solely relying on traditional genome mining. Here, a computational strategy is demonstrated for creating new-to-nature polyethylene terephthalate hydrolases (PET hydrolases) by leveraging the known catalytic mechanisms and implementing multiple deep learning algorithms and molecular computations. This strategy includes the extraction of functional motifs from a template enzyme (here leaf-branch compost cutinase, LCC, is used), regeneration of new protein sequences, computational screening, experimental validation, and sequence refinement. PET hydrolytic activity is successfully replicated with designer enzymes that are at least 30% shorter in sequence length than LCC. Among them, RsPETase1 stands out due to its robust expressibility. It exhibits comparable catalytic efficiency (kcat/Km) to LCC and considerable thermostability with a melting temperature of 56 °C, despite sharing only 34% sequence similarity with LCC. This work suggests that enzyme diversity can be expanded by recapitulating functional motifs with computationally built protein scaffolds, thus generating opportunities to acquire highly active and robust enzymes that do not exist in nature."
112,A4_tissue,40727076,PMC12303067,10.1016/j.mtbio.2025.102086,2025,Materials today. Bio,research-article; Journal Article,3D in vitro modeling of neural microenvironment through a multi-scaffold assembly approach.,"The engineering of in vitro 3D cell culture systems has emerged as promising approach to model central nervous system (CNS) intricacy with increasing physiological relevance. The fabrication of artificial microenvironments that closely resemble nervous tissue composition and architecture has provided useful substrates to promote neural cell growth and maturation under in vivo-like conditions; however, despite significant progress has been made in tissue mimicry, directing neural cell arrangement and connectivity in a controlled 3D environment remains extremely challenging. Here, we propose a novel approach that combines different biomaterials and biofabrication techniques to develop a multi-scaffold system mimicking distinctive features of the nervous tissue. Extrusion-based 3D bioprinting is employed to accurately position neural stem cells (NSCs) embedded in a gelatin methacryloyl hydrogel onto an aligned microfibrous polycaprolactone structure obtained by melt electrowriting. The hydrogel matrix successfully supports NSC growth within 3D bioprinted constructs, ensuring high cell viability and in situ NSC differentiation into neuronal and glial phenotypes. Additionally, melt electrowriting technology allows the design of a microfibrous scaffold having well-defined geometry and aligned microporosity to replicate the anisotropic characteristics of nervous tissue. The inclusion of such scaffold in the 3D bioprinted system effectively steers neural cell organization in a 3D setting, guiding neural cell elongation in a preferred direction and promoting the establishment of a functional neural network. Our approach can be used to develop more sophisticated multicellular systems, possibly reassembling specific CNS circuits within a biomimetic microarchitecture, thus offering a versatile platform for the investigation of CNS functioning and pathology."
113,A4_tissue,41156345,PMC12566269,10.3390/mi16101098,2025,Micromachines,research-article; Journal Article,Coupling CFD and Machine Learning to Assess Flow Properties in Porous Scaffolds for Tissue Engineering.,"Computational fluid dynamics and machine learning (ML) models are employed to investigate the relationships between scaffold topology and key flow parameters, including permeability (k), average wall shear stress (WSSa), and the 25th and 75th percentiles of WSS. Statistical analysis showed that WSSa values are consistent with those found in common scaffold architectures, while percentile-based WSS properties provided insight into shear environments relevant for bone and cartilage differentiation. No significant effect of pore shape was observed on k and WSSa. Correlation analysis revealed that k was positively associated with topological features of the scaffold, whereas WSS metrics were negatively correlated with these properties. ML models trained on six topological and flow inputs achieved a performance of R2 above 0.9 for predicting k and WSSa, demonstrating strong predictive capability based on the topology. Their performance decreased for WSS25% and WSS75%, reflecting the difficulty in capturing more specific shear events. These findings highlight the potential of ML to guide scaffold design by linking topology to flow conditions critical for osteogenesis."
114,A4_tissue,41227853,PMC12607992,10.3390/ma18214893,2025,"Materials (Basel, Switzerland)",research-article; Journal Article,"NMR, FT-IR, XRD, SEM, and ANN Complex Characterization of Some Nonwoven Materials Produced by Electrospinning.","Electrospinning is a versatile technique used to manufacture nanofibers by applying an electric field to a polymer solution. This method has gained significant interest in the biomedical, pharmaceutical, and materials engineering fields due to its ability to produce porous structures with a high specific surface area, making it ideal for applications such as wound dressings, controlled drug delivery systems, and tissue engineering. The materials used in electrospinning play a crucial role in determining the final properties of the obtained nonwoven nanofibers. Among the most studied substances are chitosan, collagen, and fish-derived gelatin, which are biopolymers with high biocompatibility. These materials are especially used in the medical and pharmaceutical fields due to their bioactive properties. In combination with synthetic polymers such as polyethylene glycol (PEG) and polyvinyl alcohol (PVA), these biopolymers can form electrospun fibers with improved mechanical characteristics and enhanced structural stability. The characterization of these materials was performed using modern characterization techniques, such as one-dimensional (1D) proton NMR spectroscopy (1H), for which the spin-spin relaxation time distributions T2 were characterized. Additionally, two-dimensional (2D) measurements were conducted, for which EXSY T2-T2 and COSY T1-T2 exchange maps were obtained. The characterization was complemented with FT-IR spectra measurements, and the nanofiber morphology was observed using SEM. As a novelty, machine learning methods, including artificial neural networks (ANNs), were applied to characterize the local structural order of the produced nanofibers. In this study, it was shown that the nanofiber nonwoven materials made from PVA are characterized by a degree of order in the range of 0.27 to 0.61, which are more ordered than the nanofibers made from chitosan and fish gelatin, characterized by an order degree ranging from 0.051 to 0.312, where 0 represents the completely unordered network and 1 a fully ordered fabric."
115,A4_tissue,32390612,PMC7505002,10.3233/isb-180172,2020,In silico biology,research-article; Journal Article,A computational model of bidirectional axonal growth in micro-tissue engineered neuronal networks (micro-TENNs).,"Micro-Tissue Engineered Neural Networks (Micro-TENNs) are living three-dimensional constructs designed to replicate the neuroanatomy of white matter pathways in the brain and are being developed as implantable micro-tissue for axon tract reconstruction, or as anatomically-relevant in vitro experimental platforms. Micro-TENNs are composed of discrete neuronal aggregates connected by bundles of long-projecting axonal tracts within miniature tubular hydrogels. In order to help design and optimize micro-TENN performance, we have created a new computational model including geometric and functional properties. The model is built upon the three-dimensional diffusion equation and incorporates large-scale uni- and bi-directional growth that simulates realistic neuron morphologies. The model captures unique features of 3D axonal tract development that are not apparent in planar outgrowth and may be insightful for how white matter pathways form during brain development. The processes of axonal outgrowth, branching, turning and aggregation/bundling from each neuron are described through functions built on concentration equations and growth time distributed across the growth segments. Once developed we conducted multiple parametric studies to explore the applicability of the method and conducted preliminary validation via comparisons to experimentally grown micro-TENNs for a range of growth conditions. Using this framework, the model can be applied to study micro-TENN growth processes and functional characteristics using spiking network or compartmental network modeling. This model may be applied to improve our understanding of axonal tract development and functionality, as well as to optimize the fabrication of implantable tissue engineered brain pathways for nervous system reconstruction and/or modulation."
116,A4_tissue,40710452,PMC12295332,10.3390/jfb16070237,2025,Journal of functional biomaterials,research-article; Journal Article,"Morphometric, Biomechanical and Macromolecular Performances of β-TCP Macro/Micro-Porous Lattice Scaffolds Fabricated via Lithography-Based Ceramic Manufacturing for Jawbone Engineering.","Effective bone tissue regeneration remains pivotal in implant dentistry, particularly for edentulous patients with compromised alveolar bone due to atrophy and sinus pneumatization. Biomaterials are essential for promoting regenerative processes by supporting cellular recruitment, vascularization, and osteogenesis. This study presents the development and characterization of a novel lithography-printed ceramic β-TCP scaffold, with a macro/micro-porous lattice, engineered to optimize osteoconduction and mechanical stability. Morphological, structural, and biomechanical assessments confirmed a reproducible microarchitecture with suitable porosity and load-bearing capacity. The scaffold was also employed for maxillary sinus augmentation, with postoperative evaluation using micro computed tomography, synchrotron imaging, histology, and Fourier Transform Infrared Imaging analysis, demonstrating active bone regeneration, scaffold resorption, and formation of mineralized tissue. Advanced imaging supported by deep learning tools revealed a well-organized osteocyte network and high-quality bone, underscoring the scaffold's biocompatibility and osteoconductive efficacy. These findings support the application of these 3D-printed β-TCP scaffolds in regenerative dental medicine, facilitating tissue regeneration in complex jawbone deficiencies."
117,A4_tissue,33466743,PMC7829843,10.3390/molecules26020406,2021,"Molecules (Basel, Switzerland)",research-article; Journal Article,Cheminformatics-Based Identification of Potential Novel Anti-SARS-CoV-2 Natural Compounds of African Origin.,"The coronavirus disease 2019 (COVID-19) pandemic caused by the severe acute respiratory syndrome virus 2 (SARS-CoV-2) has impacted negatively on public health and socioeconomic status, globally. Although, there are currently no specific drugs approved, several existing drugs are being repurposed, but their successful outcomes are not guaranteed. Therefore, the search for novel therapeutics remains a priority. We screened for inhibitors of the SARS-CoV-2 main protease and the receptor-binding domain of the spike protein from an integrated library of African natural products, compounds generated from machine learning studies and antiviral drugs using AutoDock Vina. The binding mechanisms between the compounds and the proteins were characterized using LigPlot+ and molecular dynamics simulations techniques. The biological activities of the hit compounds were also predicted using a Bayesian-based approach. Six potential bioactive molecules NANPDB2245, NANPDB2403, fusidic acid, ZINC000095486008, ZINC0000556656943 and ZINC001645993538 were identified, all of which had plausible binding mechanisms with both viral receptors. Molecular dynamics simulations, including molecular mechanics Poisson-Boltzmann surface area (MM/PBSA) computations revealed stable protein-ligand complexes with all the compounds having acceptable free binding energies de novo inhibitors. The compounds are proposed as worthy of further in vitro assaying and as scaffolds for the development of novel SARS-CoV-2 therapeutic molecules."
118,A4_tissue,40343205,PMC12058734,10.3389/fbioe.2025.1587546,2025,Frontiers in bioengineering and biotechnology,research-article; Journal Article,High-yield spidroin mimics for bioinspired fibers via computational design.,"The exceptional mechanical properties, biocompatibility, and biodegradability of spider silk make it a promising biomaterial, yet large-scale production remains hindered by challenges in heterologous expression. Existing prokaryotic systems face bottlenecks due to spidroins' high molecular weight, repetitive sequences, and GC-rich motifs, leading to low yields, premature transcription termination, and insoluble inclusion bodies. Addressing these challenges, the study integrates deep learning and bioengineering to design water-soluble, β-sheet-rich spidroin mimics optimized for efficient prokaryotic expression. By replacing polyalanine motifs in Nephila clavipes MaSp1 with computationally screened sequences (e.g., ITVQQ from Burkholderia OspA), five functional spidroins were engineered and solubly expressed in E. coli, achieving yields up to 0.99 g/L. Circular dichroism revealed that modified spidroins (e.g., 3rep-ITVQQ) exhibited β-sheet content up to 81.3% under thermal induction, surpassing unmodified MaSp1 (41.5%). Structural analysis via SEM demonstrated dense, uniform networks in 3rep-ITVQQ, correlating with enhanced mechanical potential. And 24rep-ITVQQ nanofibers were successfully prepared by electrostatic spinning. Coarse-grained molecular dynamics simulations validated progressive self-assembly with reduced solvent-accessible surface area over 1,000 ns. This work bridges the gap between sequence design and scalable production by overcoming expression barriers, simplifying purification, and leveraging β-sheet stacking for tunable mechanical properties. The results provide a blueprint for high-performance biomimetic fibers, advancing applications (e.g., surgical sutures, scaffolds) in tissue engineering and functional materials while addressing the limitations of conventional spidroin production systems."
119,A4_tissue,40303933,PMC12040340,10.26502/josm.511500193,2025,Journal of orthopaedics and sports medicine,research-article; Journal Article,"Risk Factors, Incidence, and Management of Re-Injury following Repair of Shoulder Rotator Cuff.","Rotator cuff tears are among the most common musculoskeletal injuries worldwide, often requiring surgical intervention to restore shoulder function. Despite improvements in surgical techniques, rotator cuff re-injury remains a significant challenge, influenced by a combination of patient-related and procedural factors. The incidence of re-injury after surgery ranges from 15% to 21%, varying based on the severity of the initial injury and adherence to rehabilitation. In this article, we critically examine the risk factors, incidence, and management strategies associated with rotator cuff re-injury. Key risk factors include advanced age, larger tear size, poor tissue quality, high activity levels, and comorbid conditions like diabetes and hyperlipidemia. Age-related degenerative changes, muscle atrophy, and fatty infiltration impair tendon healing, increasing the risk of re-injury. Emerging geometric classifications of rotator cuff tears (Types 1-4) provide valuable insights into prognosis and guide surgical approaches. Management strategies for re-injury include both conservative approaches, such as physical therapy and activity modification, and surgical revisions, including tendon transfers and superior capsular reconstruction. Novel interventions like biological scaffolds, mesenchymal stem cell therapy, and machine learning-driven rehabilitation protocols are being explored to enhance tendon healing and reduce re-injury rates. However, gaps remain in understanding the biological mechanisms of tendon repair and optimizing personalized treatment strategies. Future research should focus on integrating biomolecular insights with clinical practice to improve outcomes and reduce the burden of rotator cuff re-injury."
120,A4_tissue,39512323,PMC11541681,10.1016/j.heliyon.2024.e38762,2024,Heliyon,research-article; Journal Article,Research trends and hot topics of wearable sensors in wound care over past 18 years: A bibliometric analysis.,"ObjectiveThis study determined the development trends, analyzed collaboration networks, and identified research hotspots in the field of wearable sensors for wound care from 2007 to 2024 using a rigorous bibliometric analysis approach.MethodsBibliometric and scientometric analyses were performed utilizing data sourced from the Web of Science Core Collection database. This study examined publication trends, contributions from various countries and institutions, author productivity, keyword prevalence, and citation patterns to discern research hotspots and potential future avenues in the application of wearable sensors for wound care.ResultsThis study included 1177 articles, which demonstrated a marked increase in publications since 2016 and underscores the burgeoning interest in wearable sensors for wound care. China and the United States have emerged as prominent contributors to the research field, exhibiting numerous international collaborations. An analysis of keywords and citation bursts highlighted wound healing, hydrogels, and sensors as the key research foci with recent trends shifting towards the integration of wearable technology with advanced materials and artificial intelligence for advanced wound management. The research landscape is characterized by a diverse network of international collaborations and an emphasis on interdisciplinary approaches that integrate materials science, sensor technology, and clinical applications.ConclusionThe utilization of wearable sensors in wound care constitutes a rapidly progressing area of research, garnering significant interest and promising avenues for future advances. The integration of wearable sensors with advanced materials and AI technologies presents a frontier of opportunity for innovating wound care methodologies, enhancing patient outcomes, and optimizing the allocation of healthcare resources."
121,A4_tissue,34576503,PMC8471570,10.3390/ma14185278,2021,"Materials (Basel, Switzerland)",research-article; Journal Article,Artificial Intelligence Aided Design of Tissue Engineering Scaffolds Employing Virtual Tomography and 3D Convolutional Neural Networks.,"Design requirements for different mechanical metamaterials, porous constructions and lattice structures, employed as tissue engineering scaffolds, lead to multi-objective optimizations, due to the complex mechanical features of the biological tissues and structures they should mimic. In some cases, the use of conventional design and simulation methods for designing such tissue engineering scaffolds cannot be applied because of geometrical complexity, manufacturing defects or large aspect ratios leading to numerical mismatches. Artificial intelligence (AI) in general, and machine learning (ML) methods in particular, are already finding applications in tissue engineering and they can prove transformative resources for supporting designers in the field of regenerative medicine. In this study, the use of 3D convolutional neural networks (3D CNNs), trained using digital tomographies obtained from the CAD models, is validated as a powerful resource for predicting the mechanical properties of innovative scaffolds. The presented AI-aided or ML-aided design strategy is believed as an innovative approach in area of tissue engineering scaffolds, and of mechanical metamaterials in general. This strategy may lead to several applications beyond the tissue engineering field, as we analyze in the discussion and future proposals sections of the research study."
122,A4_tissue,33489277,PMC7813265,10.1098/rsos.201293,2020,Royal Society open science,research-article; Journal Article,Correlating in vitro performance with physico-chemical characteristics of nanofibrous scaffolds for skin tissue engineering using supervised machine learning algorithms.,"The engineering of polymeric scaffolds for tissue regeneration has known a phenomenal growth during the past decades as materials scientists seek to understand cell biology and cell-material behaviour. Statistical methods are being applied to physico-chemical properties of polymeric scaffolds for tissue engineering (TE) to guide through the complexity of experimental conditions. We have attempted using experimental in vitro data and physico-chemical data of electrospun polymeric scaffolds, tested for skin TE, to model scaffold performance using machine learning (ML) approach. Fibre diameter, pore diameter, water contact angle and Young's modulus were used to find a correlation with 3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide (MTT) assay of L929 fibroblasts cells on the scaffolds after 7 days. Six supervised learning algorithms were trained on the data using Seaborn/Scikit-learn Python libraries. After hyperparameter tuning, random forest regression yielded the highest accuracy of 62.74%. The predictive model was also correlated with in vivo data. This is a first preliminary study on ML methods for the prediction of cell-material interactions on nanofibrous scaffolds."
123,A4_tissue,38918798,PMC11201320,10.1186/s13227-024-00228-0,2024,EvoDevo,research-article; Journal Article,"See-Star: a versatile hydrogel-based protocol for clearing large, opaque and calcified marine invertebrates.","Studies of morphology and developmental patterning in adult stages of many invertebrates are hindered by opaque structures, such as shells, skeletal elements, and pigment granules that block or refract light and necessitate sectioning for observation of internal features. An inherent challenge in studies relying on surgical approaches is that cutting tissue is semi-destructive, and delicate structures, such as axonal processes within neural networks, are computationally challenging to reconstruct once disrupted. To address this problem, we developed See-Star, a hydrogel-based tissue clearing protocol to render the bodies of opaque and calcified invertebrates optically transparent while preserving their anatomy in an unperturbed state, facilitating molecular labeling and observation of intact organ systems. The resulting protocol can clear large (> 1 cm3) specimens to enable deep-tissue imaging, and is compatible with molecular techniques, such as immunohistochemistry and in situ hybridization to visualize protein and mRNA localization. To test the utility of this method, we performed a whole-mount imaging study of intact nervous systems in juvenile echinoderms and molluscs and demonstrate that See-Star allows for comparative studies to be extended far into development, facilitating insights into the anatomy of juveniles and adults that are usually not amenable to whole-mount imaging."
124,A4_tissue,33754692,PMC8033563,10.1021/acschemneuro.1c00005,2021,ACS chemical neuroscience,"Research Support, Non-U.S. Gov't; research-article; Journal Article",Injectable Glycosaminoglycan-Based Cryogels from Well-Defined Microscale Templates for Local Growth Factor Delivery.,"Glycosaminoglycan-based hydrogels hold great potential for applications in tissue engineering and regenerative medicine. By mimicking the natural extracellular matrix processes of growth factor binding and release, such hydrogels can be used as a sustained delivery device for growth factors. Since neural networks commonly follow well-defined, high-aspect-ratio paths through the central and peripheral nervous system, we sought to create a fiber-like, elongated growth factor delivery system. Cryogels, with networks formed at subzero temperatures, are well-suited for the creation of high-aspect-ratio biomaterials, because they have a macroporous structure making them mechanically robust (for ease of handling) yet soft and highly compressible (for interfacing with brain tissue). Unlike hydrogels, cryogels can be synthesized in advance of their use, stored with ease, and rehydrated quickly to their original shape. Herein, we use solvent-assisted microcontact molding to form sacrificial templates, in which we produced highly porous cryogel microscale scaffolds with a well-defined elongated shape via the photopolymerization of poly(ethylene glycol) diacrylate and maleimide-functionalized heparin. Dissolution of the template yielded cryogels that could load nerve growth factor (NGF) and release it over a period of 2 weeks, causing neurite outgrowth in PC12 cell cultures. This microscale template-assisted synthesis technique allows tight control over the cryogel scaffold dimensions for high reproducibility and ease of injection through fine gauge needles."
125,A4_tissue,39451792,PMC11504968,10.3390/biomimetics9100587,2024,"Biomimetics (Basel, Switzerland)",research-article; Journal Article,Leveraging Machine Learning for Optimized Mechanical Properties and 3D Printing of PLA/cHAP for Bone Implant.,"This study explores the fabrication and characterisation of 3D-printed polylactic acid (PLA) scaffolds reinforced with calcium hydroxyapatite (cHAP) for bone tissue engineering applications. By varying the cHAP content, we aimed to enhance PLA scaffolds' mechanical and thermal properties, making them suitable for load-bearing biomedical applications. The results indicate that increasing cHAP content improves the tensile and compressive strength of the scaffolds, although it also increases brittleness. Notably, incorporating cHAP at 7.5% and 10% significantly enhances thermal stability and mechanical performance, with properties comparable to or exceeding those of human cancellous bone. Furthermore, this study integrates machine learning techniques to predict the mechanical properties of these composites, employing algorithms such as XGBoost and AdaBoost. The models demonstrated high predictive accuracy, with R2 scores of 0.9173 and 0.8772 for compressive and tensile strength, respectively. These findings highlight the potential of using data-driven approaches to optimise material properties autonomously, offering significant implications for developing custom-tailored scaffolds in bone tissue engineering and regenerative medicine. The study underscores the promise of PLA/cHAP composites as viable candidates for advanced biomedical applications, particularly in creating patient-specific implants with improved mechanical and thermal characteristics."
126,A4_tissue,33240868,PMC7677185,10.3389/fbioe.2020.601704,2020,Frontiers in bioengineering and biotechnology,research-article; Journal Article,Hydrogels for 3D Neural Tissue Models: Understanding Cell-Material Interactions at a Molecular Level.,"The development of 3D neural tissue analogs is of great interest to a range of biomedical engineering applications including tissue engineering of neural interfaces, treatment of neurodegenerative diseases and in vitro assessment of cell-material interactions. Despite continued efforts to develop synthetic or biosynthetic hydrogels which promote the development of complex neural networks in 3D, successful long-term 3D approaches have been restricted to the use of biologically derived constructs. In this study a poly (vinyl alcohol) biosynthetic hydrogel functionalized with gelatin and sericin (PVA-SG), was used to understand the interplay between cell-cell communication and cell-material interaction. This was used to probe critical short-term interactions that determine the success or failure of neural network growth and ultimately the development of a useful model. Complex primary ventral mesencephalic (VM) neural cells were encapsulated in PVA-SG hydrogels and critical molecular cues that demonstrate mechanosensory interaction were examined. Neuronal presence was constant over the 10 day culture, but the astrocyte population decreased in number. The lack of astrocytic support led to a reduction in neural process outgrowth from 24.0 ± 1.3 μm on Day 7 to 7.0 ± 0.1 μm on Day 10. Subsequently, purified astrocytes were studied in isolation to understand the reasons behind PVA-SG hydrogel inability to support neural network development. It was proposed that the spatially restrictive nature (or tight mesh size) of PVA-SG hydrogels limited the astrocytic actin polymerization together with a cytoplasmic-nuclear translocation of YAP over time, causing an alteration in their cell cycle. This was confirmed by the evaluation of p27/Kip1 gene that was found to be upregulated by a twofold increase in expression at both Days 7 and 10 compared to Day 3, indicating the quiescent stage of the astrocytes in PVA-SG hydrogel. Cell migration was further studied by the quantification of MMP-2 production that was negligible compared to 2D controls, ranging from 2.7 ± 2.3% on Day 3 to 5.3 ± 2.9% on Day 10. This study demonstrates the importance of understanding astrocyte-material interactions at the molecular level, with the need to address spatial constraints in the 3D hydrogel environment. These findings will inform the design of future hydrogel constructs with greater capacity for remodeling by the cell population to create space for cell migration and neural process extension."
127,A4_tissue,41304980,PMC12655387,10.3390/ph18111737,2025,"Pharmaceuticals (Basel, Switzerland)",research-article; Journal Article,Discovery and Mechanistic Elucidation of Glycyrrhizic Acid Composite Gel in Promoting Wound Healing: A Modernized Study Based on Shengji Yuhong Ointment.,"Objectives: Shengji Yuhong Ointment (SJYHO) is a classic Traditional Chinese Medicine prescription used for refractory wounds, yet its systemic pharmacological mechanisms remain unclear. This study aimed to identify its key active compounds and develop a simplified, effective topical formulation. Methods: We employed an integrated approach, combining network pharmacology and machine learning to screen the key constituents and core targets of SJYHO. The lead compound, glycyrrhizic acid, was formulated into a hydrogel (GA-Gel). Its therapeutic efficacy was evaluated in a full-thickness excisional wound model in Sprague-Dawley rats over 21 days, assessing healing kinetics, histology, and pain behavior. The interaction between glycyrrhizic acid and the identified target PPIA, along with its immunomodulatory effects, was validated through molecular docking, molecular dynamics simulation, and RT-qPCR. Results: Our integrated analysis identified PPIA as the core target and glycyrrhizic acid as a key bioactive component of SJYHO. Animal experiments demonstrated that GA-Gel significantly accelerated wound closure, which was driven by its multi-faceted actions: reducing inflammation, promoting collagen deposition, alleviating pain, and modulating late-stage angiogenesis. Mechanistically, we confirmed that glycyrrhizic acid stably binds to PPIA. Furthermore, GA-Gel treatment mediated wound immune infiltration by specifically regulating CD8+ T cells, neutrophils, and memory B cells, an effect that was dependent on PPIA targeting. Conclusions: This study demonstrates that glycyrrhizic acid, formulated as GA-Gel, recapitulates the wound-healing benefits of SJYHO by specifically targeting PPIA and modulating the immune microenvironment. Our findings not only elucidate a key mechanistic pathway but also present GA-Gel as a rationally designed, clinically translatable therapy for acute and chronic wounds."
128,A4_tissue,35155409,PMC8830423,10.3389/fbioe.2021.802794,2021,Frontiers in bioengineering and biotechnology,research-article; Journal Article,Morphology-Based Deep Learning Approach for Predicting Osteogenic Differentiation.,"Early, high-throughput, and accurate recognition of osteogenic differentiation of stem cells is urgently required in stem cell therapy, tissue engineering, and regenerative medicine. In this study, we established an automatic deep learning algorithm, i.e., osteogenic convolutional neural network (OCNN), to quantitatively measure the osteogenic differentiation of rat bone marrow mesenchymal stem cells (rBMSCs). rBMSCs stained with F-actin and DAPI during early differentiation (day 0, 1, 4, and 7) were captured using laser confocal scanning microscopy to train OCNN. As a result, OCNN successfully distinguished differentiated cells at a very early stage (24 h) with a high area under the curve (AUC) (0.94 ± 0.04) and correlated with conventional biochemical markers. Meanwhile, OCNN exhibited better prediction performance compared with the single morphological parameters and support vector machine. Furthermore, OCNN successfully predicted the dose-dependent effects of small-molecule osteogenic drugs and a cytokine. OCNN-based online learning models can further recognize the osteogenic differentiation of rBMSCs cultured on several material surfaces. Hence, this study initially demonstrated the foreground of OCNN in osteogenic drug and biomaterial screening for next-generation tissue engineering and stem cell research."
129,A4_tissue,35498319,PMC9049038,10.1039/c9ra09475j,2020,RSC advances,research-article; Journal Article,QSAR modeling of the toxicity classification of superparamagnetic iron oxide nanoparticles (SPIONs) in stem-cell monitoring applications: an integrated study from data curation to model development.,"The use of in silico approaches for the prediction of biomedical properties of nano-biomaterials (NBMs) can play a significant role in guiding and reducing wetlab experiments. Computational methods, such as data mining and machine learning techniques, can increase the efficiency and reduce the time and cost required for hazard and risk assesment and for designing new safer NBMs. A major obstacle in developing accurate and well-validated in silico models such as Nano Quantitative Structure-Activity Relationships (Nano-QSARs) is that although the volume of data published in the literature is increasing, the data are fragmented in many different publications and are not sufficiently curated for modelling purposes. Moreover, NBMs exhibit high complexity and heterogeneity in their structures, making data collection and curation and QSAR model development more challenging compared to traditional small molecules. The aim of this study was to construct and fully validate a Nano-QSAR model for the prediction of toxicological properties of superparamagnetic iron oxide nanoparticles (SPIONs), focusing on their application as Magnetic Resonance Imaging (MRI) contrast agents for non-invasive stem cell labelling and tracking. To achieve this goal, we first performed an extensive search through the literature for collecting and curating relevant data and we developed a dataset containing both physicochemical and toxicological properties of SPIONs. The data were analysed next, using Automated machine learning (Auto-ML) approaches for optimising the development and validation of nanotoxicity classification QSAR models of SPIONs. Further analysis of relative attribute importances revealed that physicochemical properties such as the size and the magnetic core are the dominant attributes correlated to the toxicity of SPIONs. Our results suggest that as more systematic information from NBM experimental tests becomes available, computational tools could play an important role in supporting the safety-by-design (SbD) concept in regenerative medicine and disease therapeutics."
