rank,area,epmc_id,pmcid,doi,year,journal,pub_types,title,abstract
168,A2_property,41129739,PMC12587385,10.1021/acs.molpharmaceut.5c00661,2025,Molecular pharmaceutics,research-article; Journal Article,Machine Learning Analysis of Cytotoxicity Determinants in Nanoparticle-Based Rheumatoid Arthritis Therapies.,"Nanoparticle-based therapies have gained attention in recent years as promising treatments for rheumatoid arthritis (RA), due to the potential offered for targeted delivery, controlled drug release, and improved biocompatibility. A deep understanding of the factors that drive cytotoxicity is crucial for safer and more effective nanomedicine formulations. To systematically analyze the determinants of cytotoxicity reported in the literature, we constructed a data set comprising 2,060 instances from 56 publications. Each instance was described by 23 features covering nanoparticle characteristics, cellular environment factors, and assay conditions potentially associated with cytotoxicity. Machine learning (ML) approaches were incorporated to gain deeper insight into key cytotoxicity drivers. We combined Boruta for feature selection, Random Forest (RF) for cytotoxicity prediction and feature importance evaluation, and Association Rule Mining (ARM) for rule-based, hidden pattern discovery. Boruta feature selection results identified the drug and nanoparticle concentration, core-shell material, and cell type as major determinants of cytotoxicity. The RF model demonstrated a strong predictive performance, further confirming the significance of these features. Moreover, ARM revealed high-confidence association rules linking specific conditions, such as high drug concentrations and poly(aspartic acid)-based systems, to cytotoxic outcomes. This structured machine learning framework provides a foundation for optimizing nanoparticle formulations that balance therapeutic efficacy with cellular safety in RA therapy."
169,A2_property,40010706,PMC11921027,10.1021/acsabm.4c01509,2025,ACS applied bio materials,research-article; Journal Article,Collagen Hybridizing Peptides Promote Collagen Fibril Growth In Vitro.,"Recreating the structural and mechanical properties of native tissues in vitro presents significant challenges, particularly in mimicking the dense fibrillar network of extracellular matrixes such as skin and tendons. This study develops a reversible collagen film through cycling collagen self-assembly and disassembly, offering an innovative approach to address these challenges. We first generated an engineered collagen scaffold by applying plastic compression to the collagen hydrogel. The reversibility of the collagen assembly was explored by treating the scaffold with lactic acid, leading to its breakdown into an amorphous gel─a process termed defibrillogenesis. Subsequent immersion of this gel in phosphate buffer facilitated the reassembly of collagen into fibrils larger than those in the original scaffold yet with the D-banding pattern characteristic of collagen fibrils. Transfer learning of the mobileNetV2 convolutional neural network trained on atomic force microscope images of collagen nanoscale D-banding patterns was created with 99% training and testing accuracy. In addition, extensive external validation was performed, and the model achieved high robustness and generalization with unseen data sets. Further innovation was introduced by applying collagen hybridizing peptides, which significantly accelerated and directed the assembly of collagen fibrils, promoting a more organized and aligned fibrillar structure. This study not only demonstrates the feasibility of creating a reversible collagen film that closely mimics the density and structural properties of the native matrix but also highlights the potential of using collagen hybridizing peptides to control and enhance collagen fibrillogenesis. Our findings offer promising tissue engineering and regenerative medicine strategies by enabling precise manipulation of collagen structures in vitro."
170,A2_property,39746033,PMC11744508,10.1021/acsami.4c17625,2025,ACS applied materials & interfaces,research-article; Journal Article,Artificial Intelligence-Guided Inverse Design of Deployable Thermo-Metamaterial Implants.,"Current limitations in implant design often lead to trade-offs between minimally invasive surgery and achieving the desired post-implantation functionality. Here, we present an artificial intelligence inverse design paradigm for creating deployable implants as planar and tubular thermal mechanical metamaterials (thermo-metamaterials). These thermo-metamaterial implants exhibit tunable mechanical properties and volume change in response to temperature changes, enabling minimally invasive and personalized surgery. We begin by generating a large database of corrugated thermo-metamaterials with various cell structures and bending stiffnesses. An artificial intelligence inverse design model is subsequently developed by integrating an evolutionary algorithm with a neural network. This model allows for the automatic determination of the optimal microstructure for thermo-metamaterials with desired performance,i.e., target bending stiffness. We validate this approach by designing patient-specific spinal fusion implants and tracheal stents. The results demonstrate that the deployable thermo-metamaterial implants can achieve over a 200% increase in volume or cross-sectional area in their fully deployed states. Finally, we propose a broader vision for a clinically informed artificial intelligence design process that prioritizes biocompatibility, feasibility, and precision simultaneously for the development of high-performing and clinically viable implants. The feasibility of this proposed vision is demonstrated using a fuzzy analytic hierarchy process to customize thermo-metamaterial implants based on clinically relevant factors."
171,A2_property,39661966,PMC11672474,10.1021/acsami.4c16614,2024,ACS applied materials & interfaces,research-article; Journal Article,Scalable Accelerated Materials Discovery of Sustainable Polysaccharide-Based Hydrogels by Autonomous Experimentation and Collaborative Learning.,"While some materials can be discovered and engineered using standalone self-driving workflows, coordinating multiple stakeholders and workflows toward a common goal could advance autonomous experimentation (AE) for accelerated materials discovery (AMD). Here, we describe a scalable AMD paradigm based on AE and ""collaborative learning"". Collaborative learning using a novel consensus Bayesian optimization (BO) model enabled the rapid discovery of mechanically optimized composite polysaccharide hydrogels. The collaborative workflow outperformed a non-collaborating AMD workflow scaled by independent learning based on the trend of mechanical property evolution over eight experimental iterations, corresponding to a budget limit. After five iterations, four collaborating clients obtained notable material performance (i.e., composition discovery). Collaborative learning by consensus BO can enable scaling and performance optimization for a range of self-driving materials research workflows driven by optimally cooperating humans and machines that share a material design objective."
172,A2_property,37284258,PMC10241048,10.1107/s1600576723002790,2023,Journal of applied crystallography,research-article; Journal Article,CyRSoXS: a GPU-accelerated virtual instrument for polarized resonant soft X-ray scattering.,"Polarized resonant soft X-ray scattering (P-RSoXS) has emerged as a powerful synchrotron-based tool that combines the principles of X-ray scattering and X-ray spectroscopy. P-RSoXS provides unique sensitivity to molecular orientation and chemical heterogeneity in soft materials such as polymers and biomaterials. Quantitative extraction of orientation information from P-RSoXS pattern data is challenging, however, because the scattering processes originate from sample properties that must be represented as energy-dependent three-dimensional tensors with heterogeneities at nanometre to sub-nanometre length scales. This challenge is overcome here by developing an open-source virtual instrument that uses graphical processing units (GPUs) to simulate P-RSoXS patterns from real-space material representations with nanoscale resolution. This computational framework - called CyRSoXS (https://github.com/usnistgov/cyrsoxs) - is designed to maximize GPU performance, including algorithms that minimize both communication and memory footprints. The accuracy and robustness of the approach are demonstrated by validating against an extensive set of test cases, which include both analytical solutions and numerical comparisons, demonstrating an acceleration of over three orders of magnitude relative to the current state-of-the-art P-RSoXS simulation software. Such fast simulations open up a variety of applications that were previously computationally unfeasible, including pattern fitting, co-simulation with the physical instrument for operando analytics, data exploration and decision support, data creation and integration into machine learning workflows, and utilization in multi-modal data assimilation approaches. Finally, the complexity of the computational framework is abstracted away from the end user by exposing CyRSoXS to Python using Pybind. This eliminates input/output requirements for large-scale parameter exploration and inverse design, and democratizes usage by enabling seamless integration with a Python ecosystem (https://github.com/usnistgov/nrss) that can include parametric morphology generation, simulation result reduction, comparison with experiment and data fitting approaches."
173,A2_property,40028722,PMC11878168,10.1080/10717544.2025.2465909,2025,Drug delivery,research-article; Journal Article,Machine learning-assisted design of immunomodulatory lipid nanoparticles for delivery of mRNA to repolarize hyperactivated microglia.,"Regulating inflammatory microglia presents a promising strategy for treating neurodegenerative and autoimmune disorders, yet effective therapeutic agents delivery to these cells remains a challenge. This study investigates modified lipid nanoparticles (LNP) for mRNA delivery to hyperactivated microglia, particularly those with pro-inflammatory characteristics, utilizing supervised machine learning (ML) classifiers. We developed and screened a library of 216 LNP formulations with varying lipid compositions, N/P ratios, and hyaluronic acid (HA) modifications. The transfection efficiency of eGFP mRNA was assessed in the BV-2 murine microglia cell line under different immunological states, including resting and activated conditions (LPS-activated and IL4/IL13-activated). ML-guided morphometric analysis tracked the phenotypes of various microglia subtypes before and after transfection. Four supervised ML classifiers were investigated to predict transfection efficiency and phenotypic changes based on LNP design parameters. The Multi-Layer Perceptron (MLP) neural network emerged as the best-performing model, achieving weighted F1-scores ≥0.8. While it accurately predicted responses from LPS-activated and resting cells, it struggled with IL4/IL13-activated cells. The MLP model was validated by predicting the performance of four unseen LNP formulations delivering eGFP mRNA to LPS-activated BV2 cells. HA-LNP2 emerged as optimal formulation for delivering target IL10 mRNA, effectively suppressing inflammatory phenotypes, evidenced by shifts in cell morphology, increased IL10 expression, and reduced TNF-α levels. We also evaluated HA-LNP2 on LPS-activated human iPSC-derived microglia, confirming its efficacy in modulating inflammatory responses. This study highlights the potential of tailored LNP design and ML techniques to enhance mRNA therapy for neuroinflammatory disorders by leveraging carrier's immunogenic properties to modulate microglial responses."
174,A2_property,41281662,PMC12639595,10.1016/j.mtbio.2025.102524,2025,Materials today. Bio,research-article; Journal Article,Multifunctional hydrogel sensors with dynamic covalent networks for machine learning-assisted Parkinson's disease diagnosis and encrypted human-computer interaction.,"Flexible sensors hold significant application value in the fields of human-computer interaction and medical monitoring. In this study, we developed a smart hydrogel strain sensor based on dynamic covalent cross-linking. A multifunctional hydrogel was fabricated by constructing a multicomponent synergistic network composed of poly (acrylic acid) (PAA), dialdehyde carboxymethyl cellulose (OCMC), gelatin methacryloyl (GelMA), and lignosulfonate methacrylate (MLS). This hydrogel (AGOM) exhibited synergistically enhanced interfacial adhesion strength (>77.8 kPa) and mechanical properties, with an elongation at break exceeding 1820 %. The unique gradient network structure not only provides the material with excellent electrical conductivity (conductivity >0.55 S/m). A message transmission system has been developed based on the principles of Morse code, allowing for the coding and decoding of messages by recognizing different amplitudes of finger bending. Electrodes constructed from this hydrogel reliably record human electromyography (EMG) and electrocardiography (ECG) signals. The conductive network, combined with its wide-range and high-sensitivity characteristics (GF = 5.31), enables the sensor to accurately recognize clinical symptoms. This includes the characteristic tremor signals associated with Parkinson's disease. By leveraging machine learning, the sensor achieves a high recognition rate. This technology offers an innovative solution for monitoring and assisted treatment of Parkinson's disease, presenting significant application prospects in the field of intelligent medicine."
175,A2_property,39654704,PMC11625131,10.1016/j.heliyon.2024.e38834,2024,Heliyon,research-article; Journal Article,"Environmentally friendly synthesis of gelatin hydrogel nanoparticles for gastric cancer treatment, bisphenol A sensing and nursing applications: Fabrication, characterization and ANN modeling.","This study presents a dual application approach for the environmentally friendly synthesis of gelatin hydrogel nanoparticles with potential applications in gastric cancer treatment, bisphenol A (BPA) sensing, and nursing. Gelatin hydrogel nanoparticles were synthesized using a green and freeze-drying method, avoiding the use of toxic chemicals and solvents. The nanoparticles showed excellent biocompatibility and promising potential for drug delivery system (DDS) in gastric cancer treatment. The controlled release of anticancer drugs from the gelatin nanoparticles was showed, highlighting their potential in targeted therapy. Additionally, the gelatin hydrogel nanoparticles were explored for BPA sensing. BPA is a widely used chemical known for its adverse effects on human health. The gelatin nanoparticles showed high selectivity and sensitivity towards BPA detection, making them suitable for environmental monitoring and health applications using scanning electron microscope (SEM). Also, in this study, an artificial neural network (ANN) was used to estimate the release of docetaxel (%) at 72 h, the release of paclitaxel (%) at 72 h, tensile strength with sample (wt%), and porosity (%) in broader ranges than the experimental samples. The environmentally friendly synthesis of gelatin hydrogel nanoparticles presented in this study offers a versatile platform with dual applications in gastric cancer treatment and sensing of harmful chemicals. The obtained results show the potential of these nanoparticles for innovative therapeutic and diagnostic strategies in healthcare and environmental monitoring. The study showed the development of sustainable and multifunctional nanomaterials for various biomedical applications. The modeling of the neural network predictions shows that increasing the sample (wt%) and porosity (%) leads to an increase in the release of docetaxel (%) at 72 h, the release of paclitaxel (%) at 72 h, and tensile strength. As porosity decreases, the release of docetaxel increases, and the release of paclitaxel and tensile strength also increase. Additionally, the prediction errors of the ANN in this study were evaluated using linear regression, showing acceptable error rates compared to the target results obtained from the experimental tests."
176,A2_property,35213961,PMC8879093,10.3390/pharmaceutics14020228,2022,Pharmaceutics,research-article; Journal Article,Predicting Drug Release Rate of Implantable Matrices and Better Understanding of the Underlying Mechanisms through Experimental Design and Artificial Neural Network-Based Modelling.,"There is a growing interest in implantable drug delivery systems (DDS) in pharmaceutical science. The aim of the present study is to investigate whether it is possible to customize drug release from implantable DDSs through drug-carrier interactions. Therefore, a series of chemically similar active ingredients (APIs) was mixed with different matrix-forming materials and was then compressed directly. Compression and dissolution interactions were examined by FT-IR spectroscopy. Regarding the effect of the interactions on drug release kinetics, a custom-made dissolution device designed for implantable systems was used. The data obtained were used to construct models based on artificial neural networks (ANNs) to predict drug dissolution. FT-IR studies confirmed the presence of H-bond-based solid-state interactions that intensified during dissolution. These results confirmed our hypothesis that interactions could significantly affect both the release rate and the amount of the released drug. The efficiencies of the kinetic parameter-based and point-to-point ANN models were also compared, where the results showed that the point-to-point models better handled predictive inaccuracies and provided better overall predictive efficiency."
177,A2_property,37672883,PMC10602575,10.1002/advs.202303922,2023,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",research-article; Journal Article,"MXene-Induced Flexible, Water-Retention, Semi-Interpenetrating Network Hydrogel for Ultra-Stable Strain Sensors with Real-Time Gesture Recognition.","As water-saturated polymer networks, hydrogels are a growing family of soft materials that have recently become promising candidates for flexible electronics application. However, it remains still difficult for hydrogel-based strain sensors to achieve the organic unity of mechanical properties, electrical conductivity, and water retention. To address this challenge, based on the template, the excellent properties of MXene nanoflakes (rich surface functional groups, high specific surface area, hydrophilicity, and conductivity) are fully utilized in this study to prepare the P(AA-co-AM)/MXene@PDADMAC semi-interpenetrating network (semi-IPN) hydrogel. The proposed hydrogel continues to exhibit excellent strain response and flexibility after 30 days of storage at room temperature, and its performance do not decrease after 1100 cycles. Considering these characteristics, a hydrogel-based device for converting sign language into Chinese characters is successfully developed and optimized using machine learning. Therefore, this study provides novel insight and application directions for hydrogel families."
178,A2_property,35672294,PMC9174211,10.1038/s41467-022-30275-x,2022,Nature communications,"Research Support, Non-U.S. Gov't; research-article; Research Support, U.S. Gov't, Non-P.H.S.; Journal Article; Research Support, N.I.H., Extramural",Electro-optical mechanically flexible coaxial microprobes for minimally invasive interfacing with intrinsic neural circuits.,"Central to advancing our understanding of neural circuits is developing minimally invasive, multi-modal interfaces capable of simultaneously recording and modulating neural activity. Recent devices have focused on matching the mechanical compliance of tissue to reduce inflammatory responses. However, reductions in the size of multi-modal interfaces are needed to further improve biocompatibility and long-term recording capabilities. Here a multi-modal coaxial microprobe design with a minimally invasive footprint (8-14 µm diameter over millimeter lengths) that enables efficient electrical and optical interrogation of neural networks is presented. In the brain, the probes allowed robust electrical measurement and optogenetic stimulation. Scalable fabrication strategies can be used with various electrical and optical materials, making the probes highly customizable to experimental requirements, including length, diameter, and mechanical properties. Given their negligible inflammatory response, these probes promise to enable a new generation of readily tunable multi-modal devices for long-term, minimally invasive interfacing with neural circuits."
179,A2_property,40646100,PMC12254238,10.1038/s41598-025-10417-z,2025,Scientific reports,research-article; Journal Article,Combination of machine learning and Raman spectroscopy for prediction of drug release in targeted drug delivery formulations.,"In this research, advanced regression techniques are investigated for modeling intricate release patterns utilizing a high-dimensional dataset comprising more than 1500 spectrum-based variables and categorical inputs. The spectral data are collected from Raman spectroscopy for analysis of drug release from a solid dosage formulation coated with Polysaccharides (a high-dimensional dataset of 155 samples, with drug release measured at 2, 8, and 24 h). The considered drug is 5-aminosalicylic acid for colonic drug delivery, and its release was estimated using Raman data as inputs along with other categorical parameters. The models, including Kernel Ridge Regression (KRR), Kernel-based Extreme Learning Machine (K-ELM), and Quantile Regression (QR) incorporate sophisticated approaches like the Sailfish Optimizer (SFO) for hyperparameter optimization and K-fold cross-validation to enhance predictive accuracy. Notably, KRR exhibited exceptional performance, achieving an R² of 0.997 on the training set and 0.992 on the test set, with a mean squared error (MSE) of 0.0004. In comparison, K-ELM and QR achieved lower R² values of 0.923 and 0.817 on the test set, respectively. The key innovation lies in integrating these non-linear regression models with robust data preprocessing steps, including dimensionality reduction via Principal Component Analysis (PCA), categorical feature encoding through Leave-One-Out (LOO), and outlier detection using Isolation Forest. This study significantly contributes by offering a comprehensive framework for managing high-dimensional and heterogeneous datasets, while emphasizing the effectiveness of optimization strategies in predictive modeling. By accurately predicting the release of 5-ASA from polysaccharide-coated formulations, these models can aid in the design of targeted colonic delivery formulations with optimized release kinetics, ultimately enhancing the efficacy of treatments for colonic diseases."
180,A2_property,42257191,PMC13052673,10.1021/polymscitech.4c00018,2025,"Polymer science & technology (Washington, D.C.)",research-article; Journal Article,Physicochemical Dual Cross-Linked Multifunctional Conductive Organohydrogel Sensors for Fireworks Burn Wound Healing and Intelligent Real-Time Monitoring.,"Conductive hydrogels have garnered significant attention in the realm of future flexible electronic devices due to their properties such as flexibility, electrical conductivity, frost resistance, and biocompatibility. However, the integration of numerous functional applications in the biomedical field still presents notable challenges. In this research, a rigid hard-structured network was formed by cross-linking gallic acid grafted chitosan (CS-GA) and tannic acid (TA) with poly-(vinyl alcohol) (PVA) through physical freezing. The noncovalent hydrogen bonding during the freezing and thawing process facilitated the formation of microcrystalline domains in the amorphous hydrogel network system. Functional proteins from eggshell membrane were cross-linked with tetra-armed poly-(ethylene glycol) maleimide (4am-PEG-MAL) via thiol-olefin click chemistry, and lysozyme was incorporated into the network as an antibacterial component through the nucleophilic substitution reaction. These chemical cross-linking methods resulted in a soft-structured network that enhanced the mechanical properties of the hydrogel (maximum stress of 2.15 MPa and elongation of 605%). The use of ionic liquids/ethylene glycol/water (ILs/EG/H2O) ternary solvents instead of a single solvent not only provided frost resistance but also imparted excellent electrical conductivity to the hydrogels (0.37 ± 0.04 S/m). Notably, the organohydrogel showed good antimicrobial properties and biocompatibility and was effective in providing emergency cooling after fireworks burns and promoting wet healing of broken skin to minimize scarring. In the biomedical field, this multifunctional hydrogel can serve as a flexible wearable device to monitor the movement amplitude of wounds in real-time, offering a novel approach to deep learning-assisted wound healing. The multifunctional nature of this organohydrogel as a flexible wearable device in the biological field presents promising applications."
181,A2_property,40609235,PMC12271628,10.1016/j.ultsonch.2025.107452,2025,Ultrasonics sonochemistry,research-article; Journal Article,"Ultrasound-assisted, machine learning-optimized extraction of silver carp viscera fish oil and microencapsulation via complex coacervation.","Silver carp viscera, a lipid‑rich byproduct typically discarded, poses environmental pollution and resource wastage. Utilizing this byproduct for fish oil extraction offers a sustainable alternative; however, conventional enzymatic methods are inefficient, labor‑intensive to optimize, and yield oil susceptible to rapid oxidation. For the first time, this study developed an integrated ultrasound pretreatment and artificial neural network-genetic algorithm (ANN‑GA) strategy to maximize fish oil extraction efficiency, followed by microencapsulation in gelatin-hexametaphosphate complex coacervation microcapsules (GSM). The ANN demonstrated excellent predictive accuracy (R2 = 0.99). Under GA-optimized conditions (ultrasonic power: 150  W, ultrasound pretreatment: 20.75  min, protease dosage: 6889 U/g protein, hydrolysis time: 1.75  h), extraction efficiency reached 79.44 %, producing oil with 46.23 % unsaturated fatty acids. Further optimization of encapsulation parameters increased GSM encapsulation efficiency (EE) to 93.33 %, surpassing gelatin‑only microcapsules (GM, 84.22 %). FT‑IR analysis indicated that electrostatic interactions induced a more ordered protein secondary structure in GSM, with α-helix and β-sheet contents rising by 5.54 % and 6.09 %, respectively. Consequently, GSM exhibited enhanced thermal stability (Tmax = 98.1 °C vs. 66.2 °C for GM), storage stability (EE unchanged for 30 days at 4 and 25°C), and oxidative stability (peroxide value approximately one-third that of GM after 10 days at 60 °C). In vitro digestion revealed GSM's controlled release capability, liberating only 9.3 and 56 % of encapsulated fish oil during the gastric and intestinal phases, respectively. Sensory evaluation indicated significantly reduced fatty and fishy odors. Overall, this work provides a theoretical foundation for sustainable production of high‑quality freshwater fish oil."
182,A2_property,41225552,PMC12613689,10.1186/s13321-025-01112-2,2025,Journal of cheminformatics,research-article; Journal Article,Predicting the critical micelle concentration of binary surfactant mixtures using machine learning.,"Surfactant mixtures play a critical role in industries such as drug delivery, cosmetics, firefighting foams, and lubrication, serving as foundational components of the global economy. Their performance hinges on micelle formation, a self-assembly process governed by the critical micelle concentration (CMC), which enables key functions like solubilization, emulsification, and targeted molecular delivery. However, rapidly and accurately predicting the CMC of mixtures remains a significant challenge due to the chemical diversity and nonlinear interactions between surfactants. Here, we introduce an artificial neural network (ANN)-based machine learning framework to predict the CMC of binary surfactant mixtures. Our workflow leverages cheminformatics-derived molecular descriptors for each surfactant component, which are then aggregated using strategies such as concatenation, arithmetic mean, and harmonic mean. We find that pairing the arithmetic mean strategy with ANN yields the best performance, effectively capturing complex molecular interactions and enabling dual predictive capabilities: (1) precise interpolation of CMC values at untested mole fractions within known mixtures, and (2) accurate prediction of complete CMC-composition profiles for entirely novel surfactant combinations. SHAP-based interpretability analysis highlights that features such as hydrophobic surface area, electronic topological descriptors, and headgroup basicity drive model predictions, aligning with core principles of surfactant chemistry and reinforcing the mechanistic validity of our model. Overall, this framework accelerates data-driven surfactant design by reducing experimental burden and enabling rapid, rational optimization of formulations across pharmaceuticals, personal care, environmental remediation, and enhanced oil recovery.Scientific contributionThis study presents a novel machine learning framework that, for the first time, predicts full critical micelle concentration (CMC)-composition profiles for binary surfactant mixtures, including untrained systems. By strategically combining the features of individual components of mixtures using arithmetic mean, our artificial neural network model deciphers nonlinear interactions between chemically distinct surfactants, enabling accurate and generalizable CMC predictions. Beyond performance gains, this framework facilitates rapid and systematic exploration of formulation space via inverse design and high-throughput screening, establishing a powerful foundation for the rational development of next-generation surfactants with applications in energy, environmental remediation, pharmaceuticals, and biomedical science."
183,A2_property,40626073,PMC12118306,10.1002/smo.20230006,2023,Smart molecules : open access,research-article; Journal Article,Magnetic-optical dual functional Janus particles for the detection of metal ions assisted by machine learning.,"Functional polymer microspheres have broad application prospects in various fields, such as metal ion detection, adsorption, separation, and controlled drug release. However, integrating different functions in a single microsphere system is a significant challenge in this field. In this work, we prepared multicompartmental emulsion droplets utilizing microfluidic technology. Fe3O4 magnetic nanoparticles were added to one of the compartments of the emulsion droplets as functional particles, and Janus microspheres were obtained after curing. Fluorescent probes enter the two compartments of the Janus microspheres by diffusion. The fluorescence changes of the microspheres were observed in situ and captured through a fluorescence microscope. The images are processed by image recognition software and a Python program. The ""fingerprint"" of the detected metal ions is obtained by dimensionality reduction of the data through Principal Component Analysis. We employ different algorithms to build Machine Learning models for predicting the metal ion species and concentration. The variation of fluorescence intensity of the three fluorescent probes and the corresponding R, G, and B channel values and time are used as descriptors. The results show that the Random Forest, K-neighborhood (KNN), and Neural Network models demonstrated a better predicted effect with a variance (R2) greater than 0.9 and a smaller root mean square error; among them, the KNN model predicted the most accurate results."
184,A2_property,34201480,PMC8301882,10.3390/bios11070203,2021,Biosensors,research-article; Journal Article,Epileptic Seizure Detection on an Ultra-Low-Power Embedded RISC-V Processor Using a Convolutional Neural Network.,"The treatment of refractory epilepsy via closed-loop implantable devices that act on seizures either by drug release or electrostimulation is a highly attractive option. For such implantable medical devices, efficient and low energy consumption, small size, and efficient processing architectures are essential. To meet these requirements, epileptic seizure detection by analysis and classification of brain signals with a convolutional neural network (CNN) is an attractive approach. This work presents a CNN for epileptic seizure detection capable of running on an ultra-low-power microprocessor. The CNN is implemented and optimized in MATLAB. In addition, the CNN is also implemented on a GAP8 microprocessor with RISC-V architecture. The training, optimization, and evaluation of the proposed CNN are based on the CHB-MIT dataset. The CNN reaches a median sensitivity of 90% and a very high specificity over 99% corresponding to a median false positive rate of 6.8 s per hour. After implementation of the CNN on the microcontroller, a sensitivity of 85% is reached. The classification of 1 s of EEG data takes t=35 ms and consumes an average power of P≈140 μW. The proposed detector outperforms related approaches in terms of power consumption by a factor of 6. The universal applicability of the proposed CNN based detector is verified with recording of epileptic rats. This results enable the design of future medical devices for epilepsy treatment."
185,A2_property,40343205,PMC12058734,10.3389/fbioe.2025.1587546,2025,Frontiers in bioengineering and biotechnology,research-article; Journal Article,High-yield spidroin mimics for bioinspired fibers via computational design.,"The exceptional mechanical properties, biocompatibility, and biodegradability of spider silk make it a promising biomaterial, yet large-scale production remains hindered by challenges in heterologous expression. Existing prokaryotic systems face bottlenecks due to spidroins' high molecular weight, repetitive sequences, and GC-rich motifs, leading to low yields, premature transcription termination, and insoluble inclusion bodies. Addressing these challenges, the study integrates deep learning and bioengineering to design water-soluble, β-sheet-rich spidroin mimics optimized for efficient prokaryotic expression. By replacing polyalanine motifs in Nephila clavipes MaSp1 with computationally screened sequences (e.g., ITVQQ from Burkholderia OspA), five functional spidroins were engineered and solubly expressed in E. coli, achieving yields up to 0.99 g/L. Circular dichroism revealed that modified spidroins (e.g., 3rep-ITVQQ) exhibited β-sheet content up to 81.3% under thermal induction, surpassing unmodified MaSp1 (41.5%). Structural analysis via SEM demonstrated dense, uniform networks in 3rep-ITVQQ, correlating with enhanced mechanical potential. And 24rep-ITVQQ nanofibers were successfully prepared by electrostatic spinning. Coarse-grained molecular dynamics simulations validated progressive self-assembly with reduced solvent-accessible surface area over 1,000 ns. This work bridges the gap between sequence design and scalable production by overcoming expression barriers, simplifying purification, and leveraging β-sheet stacking for tunable mechanical properties. The results provide a blueprint for high-performance biomimetic fibers, advancing applications (e.g., surgical sutures, scaffolds) in tissue engineering and functional materials while addressing the limitations of conventional spidroin production systems."
186,A2_property,40770436,PMC12328221,10.1038/s41586-025-09269-4,2025,Nature,research-article; Journal Article,Data-driven de novo design of super-adhesive hydrogels.,"Data-driven methodologies have transformed the discovery and prediction of hard materials with well-defined atomic structures by leveraging standardized datasets, enabling accurate property predictions and facilitating efficient exploration of design spaces1-3. However, their application to soft materials remains challenging because of complex, multiscale structure-property relationships4-6. Here we present a data-driven approach that integrates data mining, experimentation and machine learning to design high-performance adhesive hydrogels from scratch, tailored for demanding underwater environments. By leveraging protein databases, we developed a descriptor strategy to statistically replicate protein sequence patterns in polymer strands by ideal random copolymerization, enabling targeted hydrogel design and dataset construction. Using machine learning, we optimized hydrogel formulations from an initial dataset of 180 bioinspired hydrogels, achieving remarkable improvements in adhesive strength, with a maximum value exceeding 1 MPa. These super-adhesive hydrogels hold immense potential across diverse applications, from biomedical engineering to deep-sea exploration, marking a notable advancement in data-driven innovation for soft materials."
187,A2_property,37991246,PMC10783856,10.1093/bib/bbad419,2023,Briefings in bioinformatics,"Research Support, Non-U.S. Gov't; research-article; Journal Article",FormulationAI: a novel web-based platform for drug formulation design driven by artificial intelligence.,"Today, pharmaceutical industry faces great pressure to employ more efficient and systematic ways in drug discovery and development process. However, conventional formulation studies still strongly rely on personal experiences by trial-and-error experiments, resulting in a labor-consuming, tedious and costly pipeline. Thus, it is highly required to develop intelligent and efficient methods for formulation development to keep pace with the progress of the pharmaceutical industry. Here, we developed a comprehensive web-based platform (FormulationAI) for in silico formulation design. First, the most comprehensive datasets of six widely used drug formulation systems in the pharmaceutical industry were collected over 10 years, including cyclodextrin formulation, solid dispersion, phospholipid complex, nanocrystals, self-emulsifying and liposome systems. Then, intelligent prediction and evaluation of 16 important properties from the six systems were investigated and implemented by systematic study and comparison of different AI algorithms and molecular representations. Finally, an efficient prediction platform was established and validated, which enables the formulation design just by inputting basic information of drugs and excipients. FormulationAI is the first freely available comprehensive web-based platform, which provides a powerful solution to assist the formulation design in pharmaceutical industry. It is available at https://formulationai.computpharm.org/."
188,A2_property,40594643,PMC12219107,10.1038/s41598-025-05555-3,2025,Scientific reports,research-article; Journal Article,Linker-GPT: design of Antibody-drug conjugates linkers with molecular generators and reinforcement learning.,"The stability and therapeutic efficacy of antibody-drug conjugates (ADCs) are critically determined by the chemical linkers that connect the antibody to the cytotoxic payload, which is a key factor influencing drug release, plasma stability, and off-target toxicity. However, the current linker design space remains highly constrained, with most approved ADCs relying on a narrow set of established motifs. This limitation highlights an urgent need for computational tools capable of generating structurally diverse and synthetically accessible linkers. In this study, we introduce Linker-GPT, a Transformer-based deep learning framework leveraging self-attention mechanisms to generate novel ADC linkers with high structural diversity and synthetic feasibility. The model integrates transfer learning from large-scale molecular datasets and reinforcement learning (RL) to iteratively refine molecular properties such as drug-likeness and synthetic accessibility. During transfer learning, a pre-trained model was fine-tuned on a curated linker dataset, yielding molecules with high validity (0.894), novelty (0.997), and uniqueness (0.814 at 1k generation). RL further optimized the model to prioritize synthesizability and drug-like properties, resulting in 98.7% of generated molecules meeting target thresholds for QED (> 0.6), LogP (< 5), and synthetic accessibility score (SAS < 4). Linker-GPT demonstrates strong potential as a computational platform for accelerating the discovery and optimization of novel ADC linkers, offering a scalable solution for early-stage linker design. While these results are currently computational, they provide a foundation for future experimental validation and optimization."
