rank,area,epmc_id,pmcid,doi,year,journal,pub_types,title,abstract
113,A5_autonomous,35245036,PMC8931722,10.1021/acsami.1c21785,2022,ACS applied materials & interfaces,research-article; Journal Article,Protective Coating Interfaces for Perovskite Solar Cell Materials: A First-Principles Study.,"The protection of halide perovskites is important for the performance and stability of emergent perovskite-based optoelectronic technologies. In this work, we investigate the potential inorganic protective coating materials ZnO, SrZrO3, and ZrO2 for the CsPbI3 perovskite. The optimal interface registries are identified with Bayesian optimization. We then use semilocal density functional theory (DFT) to determine the atomic structure at the interfaces of each coating material with the clean CsI-terminated surface and three reconstructed surface models with added PbI2 and CsI complexes. For the final structures, we explore the level alignment at the interface with hybrid DFT calculations. Our analysis of the level alignment at the coating-substrate interfaces reveals no detrimental mid-gap states but rather substrate-dependent valence and conduction band offsets. While ZnO and SrZrO3 act as insulators on CsPbI3, ZrO2 might be suitable as an electron transport layer with the right interface engineering."
114,A5_autonomous,39517615,PMC11547296,10.3390/ma17215345,2024,"Materials (Basel, Switzerland)",research-article; Journal Article,Optimizing Thermoplastic Starch Film with Heteroscedastic Gaussian Processes in Bayesian Experimental Design Framework.,"The development of thermoplastic starch (TPS) films is crucial for fabricating sustainable and compostable plastics with desirable mechanical properties. However, traditional design of experiments (DOE) methods used in TPS development are often inefficient. They require extensive time and resources while frequently failing to identify optimal material formulations. As an alternative, adaptive experimental design methods based on Bayesian optimization (BO) principles have been recently proposed to streamline material development by iteratively refining experiments based on prior results. However, most implementations are not suited to manage the heteroscedastic noise inherently present in physical experiments. This work introduces a heteroscedastic Gaussian process (HGP) model within the BO framework to account for varying levels of uncertainty in the data, improve the accuracy of the predictions, and increase the overall experimental efficiency. The aim is to find the optimal TPS film composition that maximizes its elongation at break and tensile strength. To demonstrate the effectiveness of this approach, TPS films were prepared by mixing potato starch, distilled water, glycerol as a plasticizer, and acetic acid as a catalyst. After gelation, the mixture was degassed via centrifugation and molded into films, which were dried at room temperature. Tensile tests were conducted according to ASTM D638 standards. After five iterations and 30 experiments, the films containing 4.5 wt% plasticizer and 2.0 wt% starch exhibited the highest elongation at break (M = 96.7%, SD = 5.6%), while the films with 0.5 wt% plasticizer and 7.0 wt% starch demonstrated the highest tensile strength (M = 2.77 MPa, SD = 1.54 MPa). These results demonstrate the potential of the HGP model within a BO framework to improve material development efficiency and performance in TPS film and other potential material formulations."
115,A5_autonomous,40792112,PMC12336687,10.1016/j.crfs.2025.101157,2025,Current research in food science,research-article; Journal Article,Plant-based protein extrusion optimization: Comparison between machine learning and conventional experimental design.,"High-moisture extrusion (HME) is a promising technique for developing fibrous plant-based meat analogues. In HME, protein-water formulations are passed through a heated twin-screw barrel before solidifying in a cooling die, where complex physicochemical transformations occur, making process optimization challenging. Traditional approaches like Response Surface Methodology (RSM) require extensive trials and rely on predefined polynomial models, limiting predictive power. In contrast, Bayesian Optimization (BO), a machine learning technique, uses probabilistic surrogate models to efficiently explore parameter spaces and optimize black-box functions with fewer experiments. This study compares RSM and BO for optimizing the mechanical properties of twin-screw extruded meat analogues to replicate chicken breast by varying barrel temperature, water content, and cooling die temperature. To facilitate a direct comparison, BO was constrained to explore within the dataset employed by RSM, although this restriction may limit BO's full optimization potential. Tensile strength was identified as a key property that improved model fitting and predictive accuracy for both RSM and BO. Compared to the 15 experimental trials required by the RSM approach, BO converged on an optimal set of parameters using only 11 of the 15 RSM trials without tensile strength. When tensile strength was included, the output of only 10 trials was needed before convergence was observed. Experimental validation showed BO predictions had lower a prediction error (≤24.5 %) compared to RSM (up to 61.0 %). These findings highlight the potential of superior predictive accuracy and efficiency in optimizing complex pilot-scale food processing systems such as HME through BO."
116,A5_autonomous,32664218,PMC7402138,10.3390/antiox9070602,2020,"Antioxidants (Basel, Switzerland)",research-article; Journal Article,"Olive Mill Wastewater Polyphenol-Enriched Fractions by Integrated Membrane Process: A Promising Source of Antioxidant, Hypolipidemic and Hypoglycaemic Compounds.","The valorisation of food wastes is a challenging opportunity for the green, sustainable, and competitive development of industry. The recovery of phenols contributes to the sustainability of olive waste sector, reducing its environmental impact and promoting the development of innovative formulations of interest for pharmaceutical, nutraceutical, and cosmeceutical applications. In this work, olive mill wastewater was treated through a combination of microfiltration (MF), nanofiltration (NF), and reverse osmosis (RO) in a sequential design to produce polyphenol-enriched fractions that have been investigated for their chemical profile using ultra-high-performance liquid chromatography (UHPLC), and their potential antioxidant, hypolipidemic, and hypoglycaemic activities. RO retentate exhibited the highest content of hydroxytyrosol, tyrosol, oleuropein, verbascoside, vanillic acid, and luteolin. In particular, a content of hydroxytyrosol of 1522.2 mg/L, about five times higher than the MF feed, was found. RO retentate was the most active extract in all in vitro tests. Interestingly, this fraction showed a 2,2'-azino-bis(3-ethylbenzothiazoline-6-sulfonic) acid (ABTS) radicals scavenging activity with an IC50 value of 6.9 μg/mL and a potential inhibition of lipid peroxidation evaluated by the β-carotene bleaching test with IC50 values of 25.1 μg/mL after 30 min of incubation. Moreover, RO retentate inhibited α-amylase and α-glucosidase with IC50 values of 65.3 and 66.2 μg/mL, respectively."
117,A5_autonomous,32230908,PMC7231021,10.3390/mi11040350,2020,Micromachines,research-article; Journal Article,Nanoparticles Enhanced Self-driven Microfludic Biosensor.,C-reactive protein (CRP) plays an important role in inflammation detection and disease monitoring. The optical biosensor is a highly sensitive and easy detection tool. The microfluidic self-driving optical sensors were fabricated with transparent glass material and used for the enhanced surface plasmon resonance (SPR) optical detection of the model protein CRP using Au nanoparticles (AuNPs) and a sandwich immune reaction. The 3D design of the chip was devised to improve the optical coupling efficiency and enable integration with a microfluidic control and rapid detection. The array of pre-fixed antibody modified by Au nanoparticles was used to achieve rapid antigen capture and improve the optical sensitivity. The Au nanoparticle amplification approach was introduced for the SPR detection of a target protein. CRP was used as a model target protein as part of a sandwich assay. The use of Au NP measurements to detect the target signal is a threefold improvement compared to single SPR detection methods.
118,A5_autonomous,42746533,PMC13576497,10.1039/d5dd00171d,2025,Digital discovery,research-article; Journal Article,Efficient discovery of new medicine formulations using a semi-self-driven robotic formulator.,"We present the discovery of new medicine formulations using a semi-self-driven robotic formulator. Solubilising drugs is a significant challenge in the pharmaceutical industry, with the majority of active molecules in development for therapies being poorly soluble. The discovery of high solubility drug formulations, is a highly complex challenge involving the mixing of drugs with excipients in thousands of potential combinations. We have developed a self-driving laboratory process for the production, assessment, and optimisation of solubility of liquid formulations suitable for injectable medicines, and apply it to the example molecule curcumin. Our system discovered 7 lead formulations with high solubility (>10 mg mL-1) after sampling only 256 out of 7776 potential formulations (∼3%) in only a few days. Beyond presenting an efficient workflow for the optimisation and discovery of new liquid formulations, this work forms the basis for a more generalised optimisation workflow that could be applied to any formulation problem in the future, especially those where no prior information is known."
119,A5_autonomous,39846271,PMC11983246,10.1002/adma.202410651,2025,"Advanced materials (Deerfield Beach, Fla.)",research-article; Journal Article,Ultrahigh Specific Strength by Bayesian Optimization of Carbon Nanolattices.,"Nanoarchitected materials are at the frontier of metamaterial design and have set the benchmark for mechanical performance in several contemporary applications. However, traditional nanoarchitected designs with conventional topologies exhibit poor stress distributions and induce premature nodal failure. Here, using multi-objective Bayesian optimization and two-photon polymerization, optimized carbon nanolattices with an exceptional specific strength of 2.03 MPa m3 kg-1 at low densities -3 are created. Generative design optimization provides experimental improvements in strength and Young's modulus by as much as 118% and 68%, respectively, at equivalent densities with entirely different lattice failure responses. Additionally, the reduction of nanolattice strut diameters to 300 nm produces a unique high-strength carbon with a pyrolysis-induced atomic gradient of 94% sp2 aromatic carbon and low oxygen impurities. Using multi-focus multi-photon polymerization, a millimeter-scalable metamaterial consisting of 18.75 million lattice cells with nanometer dimensions is demonstrated. Combining Bayesian optimized designs and nanoarchitected pyrolyzed carbon, the optimal nanostructures exhibit the strength of carbon steel at the density of Styrofoam offering unparalleled capabilities in light-weighting, fuel reduction, and contemporary design applications."
120,A5_autonomous,41074661,PMC12671273,10.1002/bmb.70018,2025,Biochemistry and molecular biology education : a bimonthly publication of the International Union of Biochemistry and Molecular Biology,"Research Support, Non-U.S. Gov't; research-article; Journal Article",Assessing the Impact of Drawing in Biology Lecture Classes on Student Learning.,"One type of active learning technique that instructors can incorporate is the use of various drawing activities. This study investigates the impact of drawing during biology lecture classes on student learning. Undergraduate students in two lecture sections of an introductory cellular and molecular biology course completed worksheets that either required them to draw (learner-generated) or required them to interpret a drawing (instructor-generated). The four topics that were assessed were amino acid polymerization, nucleotide polymerization, cellular respiration, and photosynthesis. Student learning was assessed using multiple-choice and short-answer exam questions. Students who completed the learner-generated worksheet related to amino acid polymerization performed significantly better than students who completed the instructor-generated worksheet. Differences in student learning were not statistically significant for the other three topics; however, trends indicated that for some topics, the learner-generated worksheet increased student understanding while for other topics the students who completed the instructor-generated worksheet performed better. These findings indicate that it is important to carefully align the type of drawing activity with the complexity of the topic. When the drawings were too complex, students did not gain as much from creating their own images. Instructors are encouraged to thoughtfully integrate various types of drawing activities into their courses to increase student learning."
121,A5_autonomous,37686902,PMC10490420,10.3390/nano13172394,2023,"Nanomaterials (Basel, Switzerland)",research-article; Journal Article,Design of Polymer Nanodielectrics for Capacitive Energy Storage.,"Polymer nanodielectrics present a particularly challenging materials design problem for capacitive energy storage applications like polymer film capacitors. High permittivity and breakdown strength are needed to achieve high energy density and loss must be low. Strategies that increase permittivity tend to decrease the breakdown strength and increase loss. We hypothesize that a parameter space exists for fillers of modest aspect ratio functionalized with charge-trapping molecules that results in an increase in permittivity and breakdown strength simultaneously, while limiting increases in loss. In this work, we explore this parameter space, using physics-based, multiscale 3D dielectric property simulations, mixed-variable machine learning and Bayesian optimization to identify the compositions and morphologies which lead to the optimization of these competing properties. We employ first principle-based calculations for interface trap densities which are further used in breakdown strength calculations. For permittivity and loss calculations, we use continuum scale modelling and finite difference solution of Poisson's equation for steady-state currents. We propose a design framework for optimizing multiple properties by tuning design variables including the microstructure and interface properties. Finally, we employ mixed-variable global sensitivity analysis to understand the complex interplay between four continuous microstructural and two categorical interface choices to extract further physical knowledge on the design of nanodielectrics."
122,A5_autonomous,34391889,PMC8453223,10.1016/j.mcpro.2021.100135,2021,Molecular & cellular proteomics : MCP,"Research Support, Non-U.S. Gov't; research-article; Journal Article",A Universal Peptide Matrix Interactomics Approach to Disclose Motif-Dependent Protein Binding.,"Protein-protein interactions mediated by intrinsically disordered regions are often based on short linear motifs (SLiMs). SLiMs are implicated in signal transduction and gene regulation yet remain technically laborious and notoriously challenging to study. Here, we present an optimized method for a protein interaction screen on a peptide matrix (PRISMA) in combination with quantitative MS. The protocol was benchmarked with previously described SLiM-based protein-protein interactions using peptides derived from EGFR, SOS1, GLUT1, and CEBPB and extended to map binding partners of kinase activation loops. The detailed protocol provides practical considerations for setting up a PRISMA screen and subsequently implementing PRISMA on a liquid-handling robotic platform as a cost-effective high-throughput method. Optimized PRISMA can be universally applied to systematically study SLiM-based interactions and associated post-translational modifications or mutations to advance our understanding of the largely uncharacterized interactomes of intrinsically disordered protein regions."
123,A5_autonomous,38728108,PMC11117399,10.1021/jacs.4c03789,2024,Journal of the American Chemical Society,research-article; Journal Article,Multivariate Bayesian Optimization of CoO Nanoparticles for CO2 Hydrogenation Catalysis.,"The hydrogenation of CO2 holds promise for transforming the production of renewable fuels and chemicals. However, the challenge lies in developing robust and selective catalysts for this process. Transition metal oxide catalysts, particularly cobalt oxide, have shown potential for CO2 hydrogenation, with performance heavily reliant on crystal phase and morphology. Achieving precise control over these catalyst attributes through colloidal nanoparticle synthesis could pave the way for catalyst and process advancement. Yet, navigating the complexities of colloidal nanoparticle syntheses, governed by numerous input variables, poses a significant challenge in systematically controlling resultant catalyst features. We present a multivariate Bayesian optimization, coupled with a data-driven classifier, to map the synthetic design space for colloidal CoO nanoparticles and simultaneously optimize them for multiple catalytically relevant features within a target crystalline phase. The optimized experimental conditions yielded small, phase-pure rock salt CoO nanoparticles of uniform size and shape. These optimized nanoparticles were then supported on SiO2 and assessed for thermocatalytic CO2 hydrogenation against larger, polydisperse CoO nanoparticles on SiO2 and a conventionally prepared catalyst. The optimized CoO/SiO2 catalyst consistently exhibited higher activity and CH4 selectivity (ca. 98%) across various pretreatment reduction temperatures as compared to the other catalysts. This remarkable performance was attributed to particle stability and consistent H* surface coverage, even after undergoing the highest temperature reduction, achieving a more stable catalytic species that resists sintering and carbon occlusion."
124,A5_autonomous,36960347,PMC10027851,10.1038/s41378-023-00490-7,2023,Microsystems & nanoengineering,research-article; Journal Article,From the teapot effect to tap-triggered self-wetting: a 3D self-driving sieve for whole blood filtration.,"Achieving passive microparticle filtration with micropore membranes is challenging due to the capillary pinning effect of the membranes. Inspired by the teapot effect that occurs when liquid (tea) is poured from a teapot spout, we proposed a tap-triggered self-wetting strategy and utilized the method with a 3D sieve to filter rare cells. First, a 3D-printed polymer tap-trigger microstructure was implemented. As a result, the 3 µm micropore membrane gating threshold (the pressure needed to open the micropores) was lowered from above 3000 to 80 Pa by the tap-trigger microstructure that facilated the liquid leakage and spreading to self-wet more membrane area in a positive feedback loop. Then, we implemented a 3D cone-shaped cell sieve with tap-trigger microstructures. Driven by gravity, the sieve performed at a high throughput above 20 mL/min (DPBS), while the micropore size and porosity were 3 µm and 14.1%, respectively. We further filtered leukocytes from whole blood samples with the proposed new 3D sieve, and the method was compared with the traditional method of leukocyte isolation by chemically removing red blood cells. The device exhibited comparable leukocyte purity but a higher platelet removal rate and lower leukocyte simulation level, facilitating downstream single-cell analysis. The key results indicated that the tap-triggered self-wetting strategy could significantly improve the performance of passive microparticle filtration."
125,A5_autonomous,33204844,PMC7666838,10.15766/mep_2374-8265.11029,2020,MedEdPORTAL : the journal of teaching and learning resources,research-article; Journal Article,Skill Session on Writing Patient Assessments for Pediatric Clerkship Students.,"IntroductionFormulating written patient assessments requires the student to synthesize subjective and objective information and use clinical reasoning to reach a diagnosis. Medical students lack this skill, and clinical experience is not enough to acquire it. This session provides a structured process for learning how to formulate a patient assessment.MethodsThird-year medical students participated in a large-group interactive skill session at the beginning of their pediatrics clerkship. Instructors following a scripted model walked students through practice examples to ultimately formulate a complete written patient assessment. The session covered data synthesis, use of appropriate medical terminology, and differential diagnosis development. Students used an audience response system to practice these skills.ResultsOver 1 academic year, 250 medical students participated in six sessions, with an average of 40-50 attendees per session. Over 90% of students completed pre- and postsession written patient assessments. These assessments were evaluated using portions of the Pediatric History and Physical Exam Evaluation grading rubric. The session had a positive effect on patient assessment formulation skills, with a significant increase in scores after the session.DiscussionThe session improved students' skill in generating more complete written patient assessments. Almost all students found the session valuable regardless of prior clinical experience. Nearly 50% of students felt inadequately prepared to formulate a written patient assessment prior to the session, revealing a skills gap for learners and a curricular teaching gap. This skill session provided a structured method and active learning format for teaching this essential clinical skill."
126,A5_autonomous,32488034,PMC7265452,10.1038/s41467-020-16501-4,2020,Nature communications,"Research Support, Non-U.S. Gov't; research-article; Journal Article",A nanomaterials discovery robot for the Darwinian evolution of shape programmable gold nanoparticles.,"The fabrication of nanomaterials from the top-down gives precise structures but it is costly, whereas bottom-up assembly methods are found by trial and error. Nature evolves materials discovery by refining and transmitting the blueprints using DNA mutations autonomously. Genetically inspired optimisation has been used in a range of applications, from catalysis to light emitting materials, but these are not autonomous, and do not use physical mutations. Here we present an autonomously driven materials-evolution robotic platform that can reliably optimise the conditions to produce gold-nanoparticles over many cycles, discovering new synthetic conditions for known nanoparticle shapes using the opto-electronic properties as a driver. Not only can we reliably discover a method, encoded digitally to synthesise these materials, we can seed in materials from preceding generations to engineer more sophisticated architectures. Over three independent cycles of evolution we show our autonomous system can produce spherical nanoparticles, rods, and finally octahedral nanoparticles by using our optimized rods as seeds."
127,A5_autonomous,38680830,PMC11049742,10.1021/acs.chemmater.4c00271,2024,Chemistry of materials : a publication of the American Chemical Society,research-article; Journal Article,Revisiting El-Sayed Synthesis: Bayesian Optimization for Revealing New Insights during the Growth of Gold Nanorods.,"In diverse fields, machine learning (ML) has sparked transformative changes, primarily driven by the wealth of big data. However, an alternative approach seeks to mine insights from ""precious data"", offering the possibility to reveal missed knowledge and escape potential knowledge traps. In this context, Bayesian optimization (BO) protocols have emerged as crucial tools for optimizing the synthesis and discovery of a broad spectrum of compounds including nanoparticles. In our work, we aimed to go beyond the commonly explored experimental conditions and showcase a workflow capable of unearthing fresh insights, even in well-studied research domains. The growth of AuNRs is a nonequilibrium process that remains poorly understood despite the presence of well-established seeded growth protocols. Traditional research aimed at understanding the mechanism of AuNR growth has primarily relied on altering one reaction condition at a time. While these studies are undeniably valuable, they often fail to capture the synergies between different reaction conditions, thus constraining the depth of insights they can offer. In the present study, we exploit BO, to identify diverse experimental conditions yielding AuNRs with similar spectroscopic characteristics. Notably, we identify viable and accelerated synthesis conditions involving elevated temperatures (36-40 °C) as well as high ascorbic acid concentrations. More importantly, we note that ascorbic acid and temperature can modulate each other's undesirable influences on the growth of AuNRs. Finally, by harnessing the power of interpretable ML algorithms, complemented by our deep chemical understanding, we revisited the established hierarchical relationships among reaction conditions that impact the El-Sayed-based growth of AuNRs."
128,A5_autonomous,35198969,PMC8859322,10.3389/frai.2022.737363,2022,Frontiers in artificial intelligence,research-article; Journal Article,Deep Active Learning via Open-Set Recognition.,"In many applications, data is easy to acquire but expensive and time-consuming to label, prominent examples include medical imaging and NLP. This disparity has only grown in recent years as our ability to collect data improves. Under these constraints, it makes sense to select only the most informative instances from the unlabeled pool and request an oracle (e.g., a human expert) to provide labels for those samples. The goal of active learning is to infer the informativeness of unlabeled samples so as to minimize the number of requests to the oracle. Here, we formulate active learning as an open-set recognition problem. In this paradigm, only some of the inputs belong to known classes; the classifier must identify the rest as unknown. More specifically, we leverage variational neural networks (VNNs), which produce high-confidence (i.e., low-entropy) predictions only for inputs that closely resemble the training data. We use the inverse of this confidence measure to select the samples that the oracle should label. Intuitively, unlabeled samples that the VNN is uncertain about contain features that the network has not been exposed to; thus they are more informative for future training. We carried out an extensive evaluation of our novel, probabilistic formulation of active learning, achieving state-of-the-art results on MNIST, CIFAR-10, CIFAR-100, and FashionMNIST. Additionally, unlike current active learning methods, our algorithm can learn even in the presence of out-of-distribution outliers. As our experiments show, when the unlabeled pool consists of a mixture of samples from multiple datasets, our approach can automatically distinguish between samples from seen vs. unseen datasets. Overall, our results show that high-quality uncertainty measures are key for pool-based active learning."
129,A5_autonomous,38844551,PMC11156991,10.1038/s41598-024-62450-z,2024,Scientific reports,research-article; Journal Article,A novel interpretable machine learning model approach for the prediction of TiO2 photocatalytic degradation of air contaminants.,"Air contaminants lead to various environmental and health issues. Titanium dioxide (TiO2) features the benefits of autogenous photocatalytic degradation of air contaminants. To evaluate its performance, laboratory experiments are commonly used to determine the kinetics of the photocatalytic-degradation rate, which is labor intensive, time-consuming, and costly. In this study, Machine Learning (ML) models were developed to predict the photo-degradation rate constants of air-borne organic contaminants with TiO2 nanoparticles and ultraviolet irradiation. The hyperparameters of the ML models were optimized, which included Artificial Neural Network (ANN) with Bayesian optimization, gradient booster regressor (GBR) with Bayesian optimization, Extreme Gradient Boosting (XGBoost) with optimization using Hyperopt, and Catboost combined with Adaboost. The organic contaminant was encoded through Molecular fingerprints (MF). Imputation method was applied to deal with the missing data. A generative ML model Vanilla Gan was utilized to create synthetic data to further augment the size of available dataset and the SHapley Additive exPlanations (SHAP) was employed for ML model interpretability. The results indicated that data imputation allowed for the full utilization of the limited dataset, leading to good machine learning prediction performance and preventing common overfitting problems with small-sized data. Additionally, augmenting experimental data with synthetic data significantly improved prediction accuracy and considerably reduced overfitting issues. The results ranked the feature importance and assessed the impacts of different experimental variables on the rate of photo-degradation, which were consistent with physico-chemical laws."
130,A5_autonomous,40881981,PMC12381630,10.1039/d5dd00110b,2025,Digital discovery,research-article; Journal Article,Accelerating optimization of halide perovskites: two blueprints for automation.,"The fine-tuning of halide perovskite materials for both performance and stability calls for innovative tools that streamline high-throughput experimentation. Here, we present two complementary systems designed to accelerate the development of solution-processed thin-film semiconductors. HITSTA (High-Throughput Stability Testing Apparatus) is a robust, cost-effective platform for optical characterization and accelerated aging, built around a repurposed 3D printer. It accommodates up to 49 thin-film samples, subjecting them to temperatures up to 110 °C and light intensities of 2.2 suns while continuously monitoring their absorptance and photoluminescence. ROSIE (Robotic Operating System for Ink Engineering) is a liquid-handling robot constructed from a hobbyist robotic arm and a syringe pump, enabling precise and automated ink formulation. We detail the design and operation of both systems, providing guidelines for their replication. To demonstrate their capabilities, we present a case study in which ROSIE and HITSTA are used to investigate the aging of mixed-cation, mixed-halide inorganic perovskites. Together, these systems form a powerful toolkit for accelerating the optimization of solution-processable thin-films via high-throughput experimentation."
131,A5_autonomous,37252959,PMC10266013,10.1073/pnas.2220021120,2023,Proceedings of the National Academy of Sciences of the United States of America,"Research Support, Non-U.S. Gov't; research-article; Research Support, U.S. Gov't, Non-P.H.S.; Journal Article",High-throughput experimentation for discovery of biodegradable polyesters.,"The consistent rise of plastic pollution has stimulated interest in the development of biodegradable plastics. However, the study of polymer biodegradation has historically been limited to a small number of polymers due to costly and slow standard methods for measuring degradation, slowing new material innovation. High-throughput polymer synthesis and a high-throughput polymer biodegradation method are developed and applied to generate a biodegradation dataset for 642 chemically distinct polyesters and polycarbonates. The biodegradation assay was based on the clear-zone technique, using automation to optically observe the degradation of suspended polymer particles under the action of a single Pseudomonas lemoignei bacterial colony. Biodegradability was found to depend strongly on aliphatic repeat unit length, with chains less than 15 carbons and short side chains improving biodegradability. Aromatic backbone groups were generally detrimental to biodegradability; however, ortho- and para-substituted benzene rings in the backbone were more likely to be degradable than metasubstituted rings. Additionally, backbone ether groups improved biodegradability. While other heteroatoms did not show a clear improvement in biodegradability, they did demonstrate increases in biodegradation rates. Machine learning (ML) models were leveraged to predict biodegradability on this large dataset with accuracies over 82% using only chemical structure descriptors."
132,A5_autonomous,37253825,PMC10229643,10.1038/s41540-023-00284-7,2023,NPJ systems biology and applications,"Research Support, Non-U.S. Gov't; research-article; Journal Article",Employing active learning in the optimization of culture medium for mammalian cells.,"Medium optimization is a crucial step during cell culture for biopharmaceutics and regenerative medicine; however, this step remains challenging, as both media and cells are highly complex systems. Here, we addressed this issue by employing active learning. Specifically, we introduced machine learning to cell culture experiments to optimize culture medium. The cell line HeLa-S3 and the gradient-boosting decision tree algorithm were used to find optimized media as pilot studies. To acquire the training data, cell culture was performed in a large variety of medium combinations. The cellular NAD(P)H abundance, represented as A450, was used to indicate the goodness of culture media. In active learning, regular and time-saving modes were developed using culture data at 168 h and 96 h, respectively. Both modes successfully fine-tuned 29 components to generate a medium for improved cell culture. Intriguingly, the two modes provided different predictions for the concentrations of vitamins and amino acids, and a significant decrease was commonly predicted for fetal bovine serum (FBS) compared to the commercial medium. In addition, active learning-assisted medium optimization significantly increased the cellular concentration of NAD(P)H, an active chemical with a constant abundance in living cells. Our study demonstrated the efficiency and practicality of active learning for medium optimization and provided valuable information for employing machine learning technology in cell biology experiments."
133,A5_autonomous,41074790,PMC12557214,10.1021/acsami.5c13709,2025,ACS applied materials & interfaces,research-article; Journal Article,Automated Digital Discovery and Synthesis of CuO-Based Nanoparticle Heterostructures for Catalysis.,"The discovery and synthesis of composite nanomaterials often rely on molecular self-assembly and crystallization, posing significant challenges due to the vast chemical space and the irreproducibility of experimental methods. We present a programmable robotic platform, controlled by the universal Chemical Description Language (χDL), that enables the solid-phase synthesis of composite nanomaterials. In addition to synthesis, the platform validates its catalytic performance through an automated workflow. This platform enables open-ended exploration of composition-morphology-activity relationships, with high accuracy and reproducibility, while also reducing synthesis time and cost. In this study, we are moving beyond the colloidal, plasmonic-focused systems previously explored in robotic platforms to the discovery, synthesis, and catalytic properties of CuO-based nanomaterials, such as CuO-Au and CuO-Ag2O NP heterostructures that show good reproducibility across repeated syntheses. Remarkably, even at very low metal loadings, as confirmed by ICP (Au wt % = 0.06%, Ag wt % = 0.03%), the heterostructures exhibited enhanced photodegradation efficiency of the dye Methyl Green (MG) compared with pristine CuO. The degradation yield increased from 45 ± 2% for pristine CuO to 57 ± 3% for CuO-Au and 65 ± 2% for CuO-Ag2O, as observed through real-time UV-vis spectroscopy. Additionally, a kinetic assay of the synthesis process provided insights into the self-assembly mechanism, highlighting the interactions between the core material (CuO NPs) and the surface coatings (Au or Ag2O). This work demonstrates a shift from traditional manual experimentation to programmable, data-driven workflows, highlighting both the progress and the remaining challenges in the automation of solid-phase nanomaterial synthesis in the field of materials science."
134,A5_autonomous,38339737,PMC10857124,10.3390/s24031021,2024,"Sensors (Basel, Switzerland)",research-article; Journal Article,Developing a Flying Explorer for Autonomous Digital Modelling in Wild Unknowns.,"Digital modelling stands as a pivotal step in the realm of Digital Twinning. The future trend of Digital Twinning involves automated exploration and environmental modelling in complex scenes. In our study, we propose an innovative solution for robot odometry, path planning, and exploration in unknown outdoor environments, with a focus on Digital modelling. The approach uses a minimum cost formulation with pseudo-randomly generated objectives, integrating multi-path planning and evaluation, with emphasis on full coverage of unknown maps based on feasible boundaries of interest. The approach allows for dynamic changes to expected targets and behaviours. The evaluation is conducted on a robotic platform with a lightweight 3D LiDAR sensor model. The robustness of different types of odometry is compared, and the impact of parameters on motion planning is explored. The consistency and efficiency of exploring completely unknown areas are assessed in both indoor and outdoor scenarios. The experiment shows that the method proposed in this article can complete autonomous exploration and environmental modelling tasks in complex indoor and outdoor scenes. Finally, the study concludes by summarizing the reasons for exploration failures and outlining future focuses in this domain."
135,A5_autonomous,40072103,PMC11898886,10.3390/cells14050375,2025,Cells,"research-article; Research Support, U.S. Gov't, Non-P.H.S.; Journal Article; Research Support, N.I.H., Extramural",Few-Layer Graphene-Based Optical Nanobiosensors for the Early-Stage Detection of Ovarian Cancer Using Liquid Biopsy and an Active Learning Strategy.,"Ovarian cancer survival depends strongly on the time of diagnosis. Detection at stage 1 must be the goal of liquid biopsies for ovarian cancer detection. We report the development and validation of graphene-based optical nanobiosensors (G-NBSs) that quantify the activities of a panel of proteases, which were selected to provide a crowd response that is specific for ovarian cancer. These G-NBSs consist of few-layer explosion graphene featuring a hydrophilic coating, which is linked to fluorescently labeled highly selective consensus sequences for the proteases of interest, as well as a fluorescent dye. The panel of G-NBSs showed statistically significant differences in protease activities when comparing localized (early-stage) ovarian cancer with both metastatic (late-stage) and healthy control groups. A hierarchical framework integrated with active learning (AL) as a prediction and analysis tool for early-stage detection of ovarian cancer was implemented, which obtained an overall accuracy score of 94.5%, with both a sensitivity and specificity of 0.94."
136,A5_autonomous,39828745,PMC11743787,10.1038/s41377-024-01707-8,2025,"Light, science & applications",research-article; Journal Article,Bayesian optimization with Gaussian-process-based active machine learning for improvement of geometric accuracy in projection multi-photon 3D printing.,"Multi-photon polymerization is a well-established, yet actively developing, additive manufacturing technique for 3D printing on the micro/nanoscale. Like all additive manufacturing techniques, determining the process parameters necessary to achieve dimensional accuracy for a structure 3D printed using this method is not always straightforward and can require time-consuming experimentation. In this work, an active machine learning based framework is presented for determining optimal process parameters for the recently developed, high-speed, layer-by-layer continuous projection 3D printing process. The proposed active learning framework uses Bayesian optimization to inform optimal experimentation in order to adaptively collect the most informative data for effective training of a Gaussian-process-regression-based machine learning model. This model then serves as a surrogate for the manufacturing process: predicting optimal process parameters for achieving a target geometry, e.g., the 2D geometry of each printed layer. Three representative 2D shapes at three different scales are used as test cases. In each case, the active learning framework improves the geometric accuracy, with drastic reductions of the errors to within the measurement accuracy in just four iterations of the Bayesian optimization using only a few hundred of total training data. The case studies indicate that the active learning framework developed in this work can be broadly applied to other additive manufacturing processes to increase accuracy with significantly reduced experimental data collection effort for optimization."
