rank,area,epmc_id,pmcid,doi,year,journal,pub_types,title,abstract
143,A1_imaging,37765602,PMC10537444,10.3390/polym15183746,2023,Polymers,research-article; Journal Article,Poly(3-hydroxybutyrate-co-3-hydroxyhexanoate) Bionanocomposites with Crystalline Nanocellulose and Graphene Oxide: Experimental Results and Support Vector Machine Modeling.,"Poly(3-hydroxybutyrate-co-3-hydroxyhexanoate) (PHBHHx) is a biodegradable and biocompatible bacterial copolymer used in the biomedical and food industries. However, it displays low stiffness and strength for certain applications. This issue can be solved via reinforcement with nanofillers. In this work, PHBHHx-based bionanocomposites reinforced with different loadings of crystalline nanocellulose (CNC) and graphene oxide (GO) were developed by a green and straightforward solution casting technique. Their crystalline nature and surface topography were explored via X-ray diffraction (XRD) and field-emission scanning electron microscopy (FE-SEM), respectively, their composition was corroborated via Fourier-transformed infrared spectroscopy (FTIR), and their crystallization and melting behavior were determined via differential scanning calorimetry (DSC). The nanofillers had a nucleating role, raising the crystallization temperature of the polymer, whilst hardly any changes were found in the melting temperature. Further, significant enhancements in the stiffness, strength, and thermal stability of the PHBHHx matrix were observed with the incorporation of both nanofillers, which was attributed to a synergic effect. The mechanical properties for various concentrations of CNC and GO were accurately predicted using a machine learning (ML) model in the form of a support vector machine (SVM). The model performance was evaluated in terms of the mean absolute error (MAE), the mean square error (MSE), and the correlation coefficient (R2). These bio-based nanocomposites are a valuable alternative to conventional petroleum-based synthetic polymeric materials used nowadays for biomedicine and food packaging applications."
144,A1_imaging,35642585,PMC9253735,10.15252/embr.202254755,2022,EMBO reports,"Research Support, Non-U.S. Gov't; research-article; Journal Article",Malaria parasites release vesicle subpopulations with signatures of different destinations.,"Malaria is the most serious mosquito-borne parasitic disease, caused mainly by the intracellular parasite Plasmodium falciparum. The parasite invades human red blood cells and releases extracellular vesicles (EVs) to alter its host responses. It becomes clear that EVs are generally composed of sub-populations. Seeking to identify EV subpopulations, we subject malaria-derived EVs to size-separation analysis, using asymmetric flow field-flow fractionation. Multi-technique analysis reveals surprising characteristics: we identify two distinct EV subpopulations differing in size and protein content. Small EVs are enriched in complement-system proteins and large EVs in proteasome subunits. We then measure the membrane fusion abilities of each subpopulation with three types of host cellular membranes: plasma, late and early endosome. Remarkably, small EVs fuse to early endosome liposomes at significantly greater levels than large EVs. Atomic force microscope imaging combined with machine-learning methods further emphasizes the difference in biophysical properties between the two subpopulations. These results shed light on the sophisticated mechanism by which malaria parasites utilize EV subpopulations as a communication tool to target different cellular destinations or host systems."
145,A1_imaging,40655425,PMC12242551,10.21769/bioprotoc.5373,2025,Bio-protocol,methods-article; Journal Article,Construction of Large Cranial Windows With Nanosheet and Light-Curable Resin for Long-term Two-Photon Imaging in Mice.,"In vivo two-photon imaging of the mouse brain is essential for understanding brain function in relation to neural structure; however, its application is limited by the size and mechanical stability of conventional cranial windows. Here, we present the procedure of a large-scale cranial window technique based on the nanosheet incorporated into light-curable resin (NIRE) method. This approach utilizes a biocompatible polyethylene-oxide-coated CYTOP (PEO-CYTOP) nanosheet combined with light-curable resin, allowing the window to conform to the brain's curved surface. The protocol enables long-term, high-resolution, and multiscale imaging-from subcellular structures to large neuronal populations-in awake mice over several months. Key features • This protocol establishes large-scale cranial windows by combining a flexible, biocompatible PEO-CYTOP nanosheet with light-curable resin. • The large-scale cranial window provides long-term optical transparency and mechanical stability, enabling chronic in vivo imaging with minimal motion artifacts. • This approach facilitates multiscale two-photon imaging-from subcellular structures to large-scale neural networks-in awake mice."
146,A1_imaging,36536463,PMC9764714,10.1186/s13287-022-03208-0,2022,Stem cell research & therapy,"Research Support, Non-U.S. Gov't; research-article; Journal Article",3D printing of injury-preconditioned secretome/collagen/heparan sulfate scaffolds for neurological recovery after traumatic brain injury in rats.,"BackgroundThe effects of traumatic brain injury (TBI) can include physical disability and even death. The development of effective therapies to promote neurological recovery is still a challenging problem. 3D-printed biomaterials are considered to have a promising future in TBI repair. The injury-preconditioned secretome derived from human umbilical cord blood mesenchymal stem cells showed better stability in neurological recovery after TBI. Therefore, it is reasonable to assume that a biological scaffold loaded with an injury-preconditioned secretome could facilitate neural network reconstruction after TBI.MethodsIn this study, we fabricated injury-preconditioned secretome/collagen/heparan sulfate scaffolds by 3D printing. The scaffold structure and porosity were examined by scanning electron microscopy and HE staining. The cytocompatibility of the scaffolds was characterized by MTT analysis, HE staining and electron microscopy. The modified Neurological Severity Score (mNSS), Morris water maze (MWM), and motor evoked potential (MEP) were used to examine the recovery of cognitive and locomotor function after TBI in rats. HE staining, silver staining, Nissl staining, immunofluorescence, and transmission electron microscopy were used to detect the reconstruction of neural structures and pathophysiological processes. The biocompatibility of the scaffolds in vivo was characterized by tolerance exposure and liver/kidney function assays.ResultsThe excellent mechanical and porosity characteristics of the composite scaffold allowed it to efficiently regulate the secretome release rate. MTT and cell adhesion assays demonstrated that the scaffold loaded with the injury-preconditioned secretome (3D-CH-IB-ST) had better cytocompatibility than that loaded with the normal secretome (3D-CH-ST). In the rat TBI model, cognitive and locomotor function including mNSS, MWM, and MEP clearly improved when the scaffold was transplanted into the damage site. There is a significant improvement in nerve tissue at the site of lesion. More abundant endogenous neurons with nerve fibers, synaptic structures, and myelin sheaths were observed in the 3D-CH-IB-ST group. Furthermore, the apoptotic response and neuroinflammation were significantly reduced and functional vessels were observed at the injury site. Good exposure tolerance in vivo demonstrated favorable biocompatibility of the scaffold.ConclusionsOur results demonstrated that injury-preconditioned secretome/collagen/heparan sulfate scaffolds fabricated by 3D printing promoted neurological recovery after TBI by reconstructing neural networks, suggesting that the implantation of the scaffolds could be a novel way to alleviate brain damage following TBI."
147,A1_imaging,33783921,PMC8359832,10.1002/stem.3371,2021,"Stem cells (Dayton, Ohio)","Research Support, Non-U.S. Gov't; research-article; Journal Article",Label-free quality control and identification of human keratinocyte stem cells by deep learning-based automated cell tracking.,"Stem cell-based products have clinical and industrial applications. Thus, there is a need to develop quality control methods to standardize stem cell manufacturing. Here, we report a deep learning-based automated cell tracking (DeepACT) technology for noninvasive quality control and identification of cultured human stem cells. The combination of deep learning-based cascading cell detection and Kalman filter algorithm-based tracking successfully tracked the individual cells within the densely packed human epidermal keratinocyte colonies in the phase-contrast images of the culture. DeepACT rapidly analyzed the motion of individual keratinocytes, which enabled the quantitative evaluation of keratinocyte dynamics in response to changes in culture conditions. Furthermore, DeepACT can distinguish keratinocyte stem cell colonies from non-stem cell-derived colonies by analyzing the spatial and velocity information of cells. This system can be widely applied to stem cell cultures used in regenerative medicine and provides a platform for developing reliable and noninvasive quality control technology."
148,A1_imaging,40152403,PMC11951891,10.1177/09636897251325628,2025,Cell transplantation,"Research Support, Non-U.S. Gov't; research-article; Journal Article","Bibliometric and LDA analysis of acute rejection in liver transplantation: Emerging trends, immunotherapy challenges, and the role of artificial intelligence.","With the rising demand for liver transplantation (LT), research on acute rejection (AR) has become increasingly diverse, yet no consensus has been reached. This study presents a bibliometric and latent Dirichlet allocation (LDA) topic modeling analysis of AR research in LT, encompassing 1399 articles. The United States, Zhejiang University, and the University of California, San Francisco emerged as leading contributors, while Levitsky J and Uemoto SJ were key researchers. The most influential journals included the American Journal of Transplantation, Journal of Hepatology, and Transplantation. The analysis reveals a transition from traditional histological assessments to molecular diagnostics, genetic and epigenetic profiling, and noninvasive biomarkers such as donor-derived cell-free DNA (dd-cfDNA) and microRNAs. Advances in immune checkpoint inhibitors (ICIs), cell-based therapies (Tregs, mesenchymal stem cells (MSCs)), AI-guided immunosuppression, and nanoparticle-mediated drug delivery systems reflect a growing emphasis on precision medicine. In addition, recent exploration of microbiome-based therapies and regenerative medicine, including MSCs and their extracellular vesicles, offers promising new avenues for reducing long-term immunosuppressive drug dependency and enhancing graft survival. These developments not only improve early AR detection and personalized treatment but also reduce toxicity, foster immune tolerance, and expand the scope of individualized therapeutic options. Global collaboration, supported by cutting-edge research and AI-driven decision-making, remains essential for refining AR strategies, improving graft survival, and achieving better long-term patient outcomes."
149,A1_imaging,41727330,PMC12919318,10.18502/ajmb.v17i4.20070,2025,Avicenna journal of medical biotechnology,research-article; Journal Article,"Challenges and Future Prospects of Superparamagnetic Iron Oxide Nanoparticles (SPIONs) in Nanomedicine: A Focus on Toxicity, Imaging, and Theranostics.","Superparamagnetic Iron Oxide Nanoparticles (SPIONs) have emerged as a pivotal tool in nanomedicine, offering potential in drug delivery, imaging, and targeted therapies. However, their application is challenged by issues such as cytotoxicity, uneven biodistribution, and biocompatibility. SPIONs are predominantly cleared through renal or hepatobiliary pathways, with size and charge playing critical roles in determining their fate. While smaller SPIONs optimize renal clearance, their propensity to agglomerate and activate macrophages may induce inflammatory responses. Radiolabeled SPIONs face additional challenges in molecular imaging and nuclear medicine. Emerging strategies, such as chelator-free radiolabeling and multi-component nanoparticles, aim to address these limitations by improving targeting specificity and enhancing biocompatibility. Looking forward, SPIONs hold immense potential in theranostics, particularly in integrating imaging with targeted drug delivery and therapies. Advances in synthesis and surface functionalization may enhance their safety and effectiveness. Future research should focus on optimizing SPIONs, integrating them with therapeutic agents, and improving targeting and clearance mechanisms. Collaboration among experts and the use of Artificial Intelligence (AI) modeling could accelerate their development for personalized treatment applications. This review uniquely highlights recent advances in radio-labeled SPIONs for molecular imaging and targeted therapy, addressing challenges like biocompatibility, stability, and translational applicability."
150,A1_imaging,37182031,PMC10170186,10.7759/cureus.37349,2023,Cureus,research-article; Journal Article,Blood Flow Prediction in Multi-Exposure Speckle Contrast Imaging Using Conditional Generative Adversarial Network.,"Purpose Blood perfusion is an important physiological parameter that can be quantitatively assessed using various imaging techniques. Blood flow prediction in laser speckle contrast imaging is important for medical diagnosis, drug development, tissue engineering, biomedical research, and continuous monitoring. Deep learning is a new and promising approach for predicting blood flow whenever the condition varies, but it comes with a high learning cost for real-world scenarios with a variable flow value derived from multi-exposure laser speckle contrast imaging (MECI) data. A generative adversarial network (GAN) is presented in this research for the reliable prediction of blood flows in diverse scenarios in MECI. Method We suggested a time-efficient approach using a low frame rate camera that can be used to predict blood flow in MECI data by using conditional GAN architecture. Our approach is implemented by extending our work to the entire flow as well as the specific region of interest (ROI) in the flow. Results Results show that conditional GAN exhibits improved generalization ability to predict blood flow in MECI when compared to classifications-based deep learning approaches with an accuracy of 98.5% with a relative mean error of 1.57% for the whole field and 7.53% for a specific ROI. Conclusion The conditional GAN is very effective in predicting blood flows in MECI, entirely or within ROI, compared with other deep learning approaches."
151,A1_imaging,33383691,PMC7795907,10.3390/molecules26010111,2020,"Molecules (Basel, Switzerland)",research-article; Journal Article,Tailoring Atomoxetine Release Rate from DLP 3D-Printed Tablets Using Artificial Neural Networks: Influence of Tablet Thickness and Drug Loading.,"Various three-dimensional printing (3DP) technologies have been investigated so far in relation to their potential to produce customizable medicines and medical devices. The aim of this study was to examine the possibility of tailoring drug release rates from immediate to prolonged release by varying the tablet thickness and the drug loading, as well as to develop artificial neural network (ANN) predictive models for atomoxetine (ATH) release rate from DLP 3D-printed tablets. Photoreactive mixtures were comprised of poly(ethylene glycol) diacrylate (PEGDA) and poly(ethylene glycol) 400 in a constant ratio of 3:1, water, photoinitiator and ATH as a model drug whose content was varied from 5% to 20% (w/w). Designed 3D models of cylindrical shape tablets were of constant diameter, but different thickness. A series of tablets with doses ranging from 2.06 mg to 37.48 mg, exhibiting immediate- and modified-release profiles were successfully fabricated, confirming the potential of this technology in manufacturing dosage forms on demand, with the possibility to adjust the dose and release behavior by varying drug loading and dimensions of tablets. DSC (differential scanning calorimetry), XRPD (X-ray powder diffraction) and microscopic analysis showed that ATH remained in a crystalline form in tablets, while FTIR spectroscopy confirmed that no interactions occurred between ATH and polymers."
152,A1_imaging,40401519,PMC12128979,10.1172/jci.insight.179246,2025,JCI insight,"Research Support, Non-U.S. Gov't; research-article; Journal Article",iPSC-RPE patch restores photoreceptors and regenerates choriocapillaris in a pig retinal degeneration model.,"Dry age-related macular degeneration (AMD) is a leading cause of untreatable vision loss. In advanced cases, retinal pigment epithelium (RPE) cell loss occurs alongside photoreceptor and choriocapillaris degeneration. We hypothesized that an RPE-patch would mitigate photoreceptor and choriocapillaris degeneration to restore vision. An induced pluripotent stem cell-derived RPE (iRPE) patch was developed using a clinically compatible manufacturing process by maturing iRPE cells on a biodegradable poly(lactic-co-glycolic acid) (PLGA) scaffold. To compare outcomes, we developed a surgical procedure for immediate sequential delivery of PLGA-iRPE and/or PLGA-only patches in the subretinal space of a pig model of laser-induced outer retinal degeneration. Deep learning algorithm-based optical coherence tomography (OCT) image segmentation verified preservation of the photoreceptors over the areas of PLGA-iRPE-transplanted retina and not in laser-injured or PLGA-only-transplanted retina. Adaptive optics imaging of individual cone photoreceptors further supported this finding. OCT-angiography revealed choriocapillaris regeneration in PLGA-iRPE- and not in PLGA-only-transplanted retinas. Our data, obtained using clinically relevant techniques, verified that PLGA-iRPE supports photoreceptor survival and regenerates choriocapillaris in a laser-injured pig retina. Sequential delivery of two 8 mm2 transplants allows for testing of surgical feasibility and safety of the double dose. This work allows one surgery to treat larger and noncontiguous retinal degeneration areas."
153,A1_imaging,41104048,PMC12524171,10.1016/j.mtbio.2025.102372,2025,Materials today. Bio,research-article; Journal Article,Understanding the role of polyethylene glycol coating in reducing the subcellular toxicity of MXene nanoparticles using a large multimodal model.,"MXenes exhibit remarkable properties such as high electrical conductivity, mechanical strength, and versatile surface chemistry, positioning them as promising candidates for various applications in energy storage, biomedical engineering, and environmental remediation. However, concerns regarding their potential toxicity necessitate a deeper understanding of their interactions with biological systems. This study investigates the subcellular interactions of MXenes, focusing on the mitochondria, endoplasmic reticulum (ER), and lysosomes. Using structured illumination microscopy (SIM), the observations reveal that MXenes exhibit selective toxicity, primarily causing structural damage to the ER, while leaving mitochondria and lysosomes largely unaffected. This organelle-specific toxicity appears to be linked to the negative surface charge of MXenes, which modulates their interactions with cellular components. Notably, surface modification of MXenes with polyethylene glycol (PEG) significantly reduces ER toxicity, thereby improving biocompatibility and offering a promising strategy for safer biomedical applications. Building on these findings, it also introduces a novel methodology that employs a large multimodal model (LMM), a state-of-the-art artificial intelligence (AI) framework, for the automated analysis and interpretation of super-resolution microscopy images."
154,A1_imaging,37622905,PMC10452445,10.3390/bios13080818,2023,Biosensors,research-article; Journal Article,Rapid Quantification of Microvessels of Three-Dimensional Blood-Brain Barrier Model Using Optical Coherence Tomography and Deep Learning Algorithm.,"The blood-brain barrier (BBB) is a selective barrier that controls the transport between the blood and neural tissue features and maintains brain homeostasis to protect the central nervous system (CNS). In vitro models can be useful to understand the role of the BBB in disease and assess the effects of drug delivery. Recently, we reported a 3D BBB model with perfusable microvasculature in a Transwell insert. It replicates several key features of the native BBB, as it showed size-selective permeability of different molecular weights of dextran, activity of the P-glycoprotein efflux pump, and functionality of receptor-mediated transcytosis (RMT), which is the most investigated pathway for the transportation of macromolecules through endothelial cells of the BBB. For quality control and permeability evaluation in commercial use, visualization and quantification of the 3D vascular lumen structures is absolutely crucial. Here, for the first time, we report a rapid, non-invasive optical coherence tomography (OCT)-based approach to quantify the microvessel network in the 3D in vitro BBB model. Briefly, we successfully obtained the 3D OCT images of the BBB model and further processed the images using three strategies: morphological imaging processing (MIP), random forest machine learning using the Trainable Weka Segmentation plugin (RF-TWS), and deep learning using pix2pix cGAN. The performance of these methods was evaluated by comparing their output images with manually selected ground truth images. It suggested that deep learning performed well on object identification of OCT images and its computation results of vessel counts and surface areas were close to the ground truth results. This study not only facilitates the permeability evaluation of the BBB model but also offers a rapid, non-invasive observational and quantitative approach for the increasing number of other 3D in vitro models."
155,A1_imaging,38132817,PMC10744304,10.3390/jfb14120563,2023,Journal of functional biomaterials,research-article; Journal Article,Model-Based Design to Enhance Neotissue Formation in Additively Manufactured Calcium-Phosphate-Based Scaffolds.,"In biomaterial-based bone tissue engineering, optimizing scaffold structure and composition remains an active field of research. Additive manufacturing has enabled the production of custom designs in a variety of materials. This study aims to improve the design of calcium-phosphate-based additively manufactured scaffolds, the material of choice in oral bone regeneration, by using a combination of in silico and in vitro tools. Computer models are increasingly used to assist in design optimization by providing a rational way of merging different requirements into a single design. The starting point for this study was an in-house developed in silico model describing the in vitro formation of neotissue, i.e., cells and the extracellular matrix they produced. The level set method was applied to simulate the interface between the neotissue and the void space inside the scaffold pores. In order to calibrate the model, a custom disk-shaped scaffold was produced with prismatic canals of different geometries (circle, hexagon, square, triangle) and inner diameters (0.5 mm, 0.7 mm, 1 mm, 2 mm). The disks were produced with three biomaterials (hydroxyapatite, tricalcium phosphate, and a blend of both). After seeding with skeletal progenitor cells and a cell culture for up to 21 days, the extent of neotissue growth in the disks' canals was analyzed using fluorescence microscopy. The results clearly demonstrated that in the presence of calcium-phosphate-based materials, the curvature-based growth principle was maintained. Bayesian optimization was used to determine the model parameters for the different biomaterials used. Subsequently, the calibrated model was used to predict neotissue growth in a 3D gyroid structure. The predicted results were in line with the experimentally obtained ones, demonstrating the potential of the calibrated model to be used as a tool in the design and optimization of 3D-printed calcium-phosphate-based biomaterials for bone regeneration."
156,A1_imaging,39309215,PMC11415298,10.1038/s42256-024-00883-x,2024,Nature machine intelligence,research-article; Journal Article,A deep learning method that identifies cellular heterogeneity using nanoscale nuclear features.,"Cellular phenotypic heterogeneity is an important hallmark of many biological processes and understanding its origins remains a substantial challenge. This heterogeneity often reflects variations in the chromatin structure, influenced by factors such as viral infections and cancer, which dramatically reshape the cellular landscape. To address the challenge of identifying distinct cell states, we developed artificial intelligence of the nucleus (AINU), a deep learning method that can identify specific nuclear signatures at the nanoscale resolution. AINU can distinguish different cell states based on the spatial arrangement of core histone H3, RNA polymerase II or DNA from super-resolution microscopy images. With only a small number of images as the training data, AINU correctly identifies human somatic cells, human-induced pluripotent stem cells, very early stage infected cells transduced with DNA herpes simplex virus type 1 and even cancer cells after appropriate retraining. Finally, using AI interpretability methods, we find that the RNA polymerase II localizations in the nucleoli aid in distinguishing human-induced pluripotent stem cells from their somatic cells. Overall, AINU coupled with super-resolution microscopy of nuclear structures provides a robust tool for the precise detection of cellular heterogeneity, with considerable potential for advancing diagnostics and therapies in regenerative medicine, virology and cancer biology."
157,A1_imaging,40935419,PMC12519369,10.1136/bmjopen-2024-098590,2025,BMJ open,Clinical Trial Protocol; research-article; Journal Article,Heidelberg Perioperative Deep Data Study (HeiPoDD): study protocol for a prospective cohort study for prediction of complications after high-risk non-cardiac surgery in a German university hospital.,"IntroductionPerioperative adverse events increase morbidity and mortality. The rate and severity of complications and the risk for subsequent mortality are increased after high-risk procedures and in elevated-risk patients. Over the past decades, a multitude of prognostic studies identified perioperative risk factors at the population level. However, to allow for the advancement of precision surgery strategies, improved risk prediction on the individual patient level is warranted. Comprehensive, consecutive, multisource, structured, high-quality patient-related and procedure-related data sets, together with thorough follow-up and combined with state-of-the-art machine-learning analyses, are needed to facilitate precise prediction of perioperative complications. Therefore, we designed and currently conduct the Heidelberg Perioperative Deep Data study (HeiPoDD). Here, we report the rationale and design of the HeiPoDD study.Methods and analysisHeiPoDD is a prospective, single-centre, exploratory cohort study aiming to build up a large-scale deep-data base and corresponding biomaterial collection. 1040 adult patients planned for elective high-risk, non-cardiac surgery for any indication at Heidelberg University Hospital, Germany will be included. The obtained study-specific data set includes clinical data, lab values, genome- and proteome analysis as well as plasma, serum and peripheral blood mononuclear cells (PBMC) collected before and at days 1, 3 and 7 postsurgery. Urine samples are collected before and at day 1 postsurgery. Structured follow-up for perioperative complications such as redo-surgery, length of intensive care stay or length of hospital stay is conducted at days 30, 90 and 1 year postsurgery and for disease progression and survival after 3 and 5 years postsurgery. All study data will be transferred to the HeiPoDD registry to allow merging with all available routine clinical data from the hospital information system including imaging studies as well as haemodynamic and respiratory biosignals. Biomaterials will be stored in the HeiPoDD biomaterial bank to allow further analyses.Ethics and disseminationThe trial protocol and amendments were approved by the ethics committee of the University of Heidelberg (S-758/2021). The protocol is registered with the German Clinical Trial Register (DRKS00024625). Participating patients' data will be recorded only in pseudonymised form. After completion of the study, data collected during the study will be kept on file for up to 30 years. Biomedical samples collected during the study and entered into the biobank will be held for the same amount of time. The findings will be disseminated in peer-reviewed academic journals."
158,A1_imaging,35875405,PMC9297994,10.1111/jace.18182,2022,Journal of the American Ceramic Society. American Ceramic Society,research-article; Journal Article,In situ 4D tomography image analysis framework to follow sintering within 3D-printed glass scaffolds.,"We propose a novel image analysis framework to automate analysis of X-ray microtomography images of sintering ceramics and glasses, using open-source toolkits and machine learning. Additive manufacturing (AM) of glasses and ceramics usually requires sintering of green bodies. Sintering causes shrinkage, which presents a challenge for controlling the metrology of the final architecture. Therefore, being able to monitor sintering in 3D over time (termed 4D) is important when developing new porous ceramics or glasses. Synchrotron X-ray tomographic imaging allows in situ, real-time capture of the sintering process at both micro and macro scales using a furnace rig, facilitating 4D quantitative analysis of the process. The proposed image analysis framework is capable of tracking and quantifying the densification of glass or ceramic particles within multiple volumes of interest (VOIs) along with structural changes over time using 4D image data. The framework is demonstrated by 4D quantitative analysis of bioactive glass ICIE16 within a 3D-printed scaffold. Here, densification of glass particles within 3 VOIs were tracked and quantified along with diameter change of struts and interstrut pore size over the 3D image series, delivering new insights on the sintering mechanism of ICIE16 bioactive glass particles in both micro and macro scales."
159,A1_imaging,37276437,PMC10427398,10.1002/advs.202301207,2023,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",research-article; Journal Article,Surgical Sealant with Integrated Shape-Morphing Dual Modality Ultrasound and Computed Tomography Sensors for Gastric Leak Detection.,"Postoperative anastomotic leaks are the most feared complications after gastric surgery. For diagnostics clinicians mostly rely on clinical symptoms such as fever and tachycardia, often developing as a result of an already fully developed, i.e., symptomatic, surgical leak. A gastric fluid responsive, dual modality, electronic-free, leak sensor system integrable into surgical adhesive suture support materials is introduced. Leak sensors contain high atomic number carbonates embedded in a polyacrylamide matrix, that upon exposure to gastric fluid convert into gaseous carbon dioxide (CO2 ). CO2 bubbles remain entrapped in the hydrogel matrix, leading to a distinctly increased echogenic contrast detectable by a low-cost and portable ultrasound transducer, while the dissolution of the carbonate species and the resulting diffusion of the cation produces a markedly reduced contrast in computed tomography imaging. The sensing elements can be patterned into a variety of characteristic shapes and can be combined with nonreactive tantalum oxide reference elements, allowing the design of shape-morphing sensing elements visible to the naked eye as well as artificial intelligence-assisted automated detection. In summary, shape-morphing dual modality sensors for the early and robust detection of postoperative complications at deep tissue sites, opening new routes for postoperative patient surveillance using existing hospital infrastructure is reported."
160,A1_imaging,38538741,PMC10973465,10.1038/s41598-024-58010-0,2024,Scientific reports,research-article; Journal Article,Detection of biomagnetic signals from induced pluripotent stem cell-derived cardiomyocytes using deep learning with simulation data.,"The detection of spontaneous magnetic signals can be used for the non-invasive electrophysiological evaluation of induced pluripotent stem cell-derived cardiomyocytes (iPS-CMs). We report that deep learning with a dataset that combines magnetic signals estimated using numerical simulation and actual noise data is effective in the detection of weak biomagnetic signals. To verify the feasibility of this method, we measured artificially generated magnetic signals that mimic cellular magnetic fields using a superconducting quantum interference device and attempted peak detection using a long short-term memory network. We correctly detected 80.0% of the peaks and the method achieved superior detection performance compared with conventional methods. Next, we attempted peak detection for magnetic signals measured from mouse iPS-CMs. The number of detected peaks was consistent with the spontaneous beats counted using microscopic observation and the average peak waveform achieved good similarity with the prediction. We also observed the synchronization of peak positions between simultaneously measured field potentials and magnetic signals. Furthermore, the magnetic measurements of cell samples treated with isoproterenol showed potential for the detection of chronotropic effects. These results suggest that the proposed method is effective and has potential application in the safety assessment of regenerative medicine and drug screening."
161,A1_imaging,41465044,PMC12733366,10.3390/foods14244338,2025,"Foods (Basel, Switzerland)",research-article; Journal Article,Preparation and Characterization of Eel (Anguilla) Bone Collagen Based on Intelligent Algorithm.,"Eel (Anguilla) is an aquatic animal with high nutritional value and multiple health benefits for the human body. To fully utilize its processing by-products fish bone, this study optimized the enzymatic preparation process of using BP neural network and GA genetic algorithm, with collagen extraction yield as the key evaluation metric, and characterized the properties of the obtained collagen. The results demonstrated that the optimal extraction conditions for eel bone collagen were as follows: enzyme dosage of 2%, hydrolysis time of 2.65 h, solid-to-liquid ratio of 1:22, and ultrasonic pretreatment for 21 min at 250 W power, achieving an extraction yield of 57.6%. The main amino acids identified were glycine, glutamic acid, proline, and arginine. SDS-PAGE electrophoresis revealed that eel bone collagen exhibited structural characteristics of type I collagen. Raman spectroscopy and X-ray diffraction indicated an intact triple-helix structure with partial ordered features. The DSC and TGA results demonstrated good thermal stability, with a denaturation temperature of 106.73 °C. SEM imaging displayed a loose, porous fibrous network structure, while rheological analysis suggested potential biomedical material properties. The findings of this study provide fundamental data for the high-value utilization and development of eel bone resources."
162,A1_imaging,37969140,PMC10630981,10.1021/acsmaterialslett.3c00909,2023,ACS materials letters,rapid-communication; Journal Article,SEMPro: A Data-Driven Pipeline To Learn Structure-Property Insights from Scanning Electron Microscopy Images.,"Analyzing hydrogel microstructure through scanning electron microscopy (SEM) images is crucial in understanding hydrogel properties. However, the analysis of SEM images in hydrogel research heavily relies on the intuition of individual researchers and is constrained by the limited size of the dataset. To address this, we propose SEMPro, a data-driven solution using web-scraping and deep learning (DL) to compile and analyze the structure-property relationships of hydrogels through SEM images. It accurately predicts the elastic modulus from SEM images within the same order of magnitude and displays a learned extraction of modulus-relevant features in SEM images as seen through the nontrivial activation mapping and transfer learning. By employing Explainable AI through activation map exposure, SEMPro validates the model predictions. SEMPro represents a closed-loop data collection and analysis pipeline, providing critical insights into hydrogels and soft materials. This innovative approach has the potential to revolutionize hydrogel research, offering high-dimensional insights for further advancements."
163,A1_imaging,40357880,PMC12265864,10.1111/jmi.13419,2025,Journal of microscopy,"Research Support, Non-U.S. Gov't; research-article; Journal Article",Development of a deep learning method for phase retrieval image enhancement in phase contrast microcomputed tomography.,"Propagation-based imaging (one method of X-ray phase contrast imaging) with microcomputed tomography (PBI-µCT) offers the potential to visualise low-density materials, such as soft tissues and hydrogel constructs, which are difficult to be identified by conventional absorption-based contrast µCT. Conventional µCT reconstruction produces edge-enhanced contrast (EEC) images which preserve sharp boundaries but are susceptible to noise and do not provide consistent grey value representation for the same material. Meanwhile, phase retrieval (PR) algorithms can convert edge enhanced contrast to area contrast to improve signal-to-noise ratio (SNR), and contrast-to-noise ratio (CNR) but usually results to over-smoothing, thus creating inaccuracies in quantitative analysis. To alleviate these problems, this study developed a deep learning-based method called edge view enhanced phase retrieval (EVEPR), by strategically integrating the complementary spatial features of denoised EEC and PR images, and further applied this method to segment the hydrogel constructs in vivo and ex vivo. EVEPR used paired denoised EEC and PR images to train a deep convolutional neural network (CNN) on a dataset-to-dataset basis. The CNN had been trained on important high-frequency details, for example, edges and boundaries from the EEC image and area contrast from PR images. The CNN predicted result showed enhanced area contrast beyond conventional PR algorithms while improving SNR and CNR. The enhanced CNR especially allowed for the image to be segmented with greater efficiency. EVEPR was applied to in vitro and ex vivo PBI-µCT images of low-density hydrogel constructs. The enhanced visibility and consistency of hydrogel constructs was essential for segmenting such material which usually exhibit extremely poor contrast. The EVEPR images allowed for more accurate segmentation with reduced manual adjustments. The efficiency in segmentation allowed for the generation of a sizeable database of segmented hydrogel scaffolds which were used in conventional data-driven segmentation applications. EVEPR was demonstrated to be a robust post-image processing method capable of significantly enhancing image quality by training a CNN on paired denoised EEC and PR images. This method not only addressed the common issues of over-smoothing and noise susceptibility in conventional PBI-µCT image processing but also allowed for efficient and accurate in vitro and ex vivo image processing applications of low-density materials."
