rank,area,epmc_id,pmcid,doi,year,journal,pub_types,title,abstract
305,A4_tissue,34820576,PMC8586009,10.1016/j.bioactmat.2021.07.008,2022,Bioactive materials,research-article; Journal Article,Increased connectivity of hiPSC-derived neural networks in multiphase granular hydrogel scaffolds.,"To reflect human development, it is critical to create a substrate that can support long-term cell survival, differentiation, and maturation. Hydrogels are promising materials for 3D cultures. However, a bulk structure consisting of dense polymer networks often leads to suboptimal microenvironments that impedes nutrient exchange and cell-to-cell interaction. Herein, granular hydrogel-based scaffolds were used to support 3D human induced pluripotent stem cell (hiPSC)-derived neural networks. A custom designed 3D printed toolset was developed to extrude hyaluronic acid hydrogel through a porous nylon fabric to generate hydrogel granules. Cells and hydrogel granules were combined using a weaker secondary gelation step, forming self-supporting cell laden scaffolds. At three and seven days, granular scaffolds supported higher cell viability compared to bulk hydrogels, whereas granular scaffolds supported more neurite bearing cells and longer neurite extensions (65.52 ± 11.59 μm) after seven days compared to bulk hydrogels (22.90 ± 4.70 μm). Long-term (three-month) cultures of clinically relevant hiPSC-derived neural cells in granular hydrogels supported well established neuronal and astrocytic colonies and a high level of neurite extension both inside and beyond the scaffold. This approach is significant as it provides a simple, rapid and efficient way to achieve a tissue-relevant granular structure within hydrogel cultures."
306,A4_tissue,39777112,PMC11703396,10.37796/2211-8039.1470,2024,BioMedicine,research-article; Journal Article,Artificial intelligence (AI)-powered bibliometric analysis of global trends in mesenchymal stem cells (MSCs)-derived exosome research: 2014-2023.,"IntroductionIn recent years, significant progress has been made in regenerative medicine, specifically in using mesenchymal stem cells (MSCs) due to their regenerative and differentiating abilities. An exciting development in this area is the utilization of exosomes derived from MSCs, which have shown promise in tissue restoration, immune system modulation, and cancer treatment.ObjectivesThis study aims to analyze global research trends and the academic impact of MSCs-derived exosomes from 2014 to 2023, providing a comprehensive overview of this emerging field.Materials and methodsThe Web of Science database selected 948 relevant publications from 2014 to 2023. Artificial intelligence (AI)-bibliometric tools, including Bibliometrix, CiteSpace, and VOSviewer, were employed to analyze and visualize the data. The focus was on publication quantity, research nations, institutional partnerships, keywords, and research focal points.ResultsThe study revealed that China, Japan, Taiwan, and the United States are the leaders in publication volume and impact in MSCs-derived exosome research. China has the highest number of publications, while the United States and Iran excel in research quality and influence. Primary research themes were identified through keyword and clustering analyses, including tissue repair, immune modulation, bone regeneration, and cancer treatment. The study also emphasized the importance of international collaboration, with China and the United States demonstrating the most robust cooperation.ConclusionMSCs-derived exosome research rapidly expands worldwide, showing promising prospects in regenerative medicine and cell therapy. With continued research and international collaboration, MSCs-derived exosomes are expected to play a vital role in future therapeutic application."
307,A4_tissue,38988863,PMC11233802,10.3389/fbioe.2024.1411680,2024,Frontiers in bioengineering and biotechnology,research-article; Journal Article,ML-driven segmentation of microvascular features during histological examination of tissue-engineered vascular grafts.,"IntroductionThe development of next-generation tissue-engineered medical devices such as tissue-engineered vascular grafts (TEVGs) is a leading trend in translational medicine. Microscopic examination is an indispensable part of animal experimentation, and histopathological analysis of regenerated tissue is crucial for assessing the outcomes of implanted medical devices. However, the objective quantification of regenerated tissues can be challenging due to their unusual and complex architecture. To address these challenges, research and development of advanced ML-driven tools for performing adequate histological analysis appears to be an extremely promising direction.MethodsWe compiled a dataset of 104 representative whole slide images (WSIs) of TEVGs which were collected after a 6-month implantation into the sheep carotid artery. The histological examination aimed to analyze the patterns of vascular tissue regeneration in TEVGs in situ. Having performed an automated slicing of these WSIs by the Entropy Masker algorithm, we filtered and then manually annotated 1,401 patches to identify 9 histological features: arteriole lumen, arteriole media, arteriole adventitia, venule lumen, venule wall, capillary lumen, capillary wall, immune cells, and nerve trunks. To segment and quantify these features, we rigorously tuned and evaluated the performance of six deep learning models (U-Net, LinkNet, FPN, PSPNet, DeepLabV3, and MA-Net).ResultsAfter rigorous hyperparameter optimization, all six deep learning models achieved mean Dice Similarity Coefficients (DSC) exceeding 0.823. Notably, FPN and PSPNet exhibited the fastest convergence rates. MA-Net stood out with the highest mean DSC of 0.875, demonstrating superior performance in arteriole segmentation. DeepLabV3 performed well in segmenting venous and capillary structures, while FPN exhibited proficiency in identifying immune cells and nerve trunks. An ensemble of these three models attained an average DSC of 0.889, surpassing their individual performances.ConclusionThis study showcases the potential of ML-driven segmentation in the analysis of histological images of tissue-engineered vascular grafts. Through the creation of a unique dataset and the optimization of deep neural network hyperparameters, we developed and validated an ensemble model, establishing an effective tool for detecting key histological features essential for understanding vascular tissue regeneration. These advances herald a significant improvement in ML-assisted workflows for tissue engineering research and development."
308,A4_tissue,38009474,PMC10797463,10.1002/advs.202304776,2024,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",research-article; Journal Article,Bioinspired Multistimuli-Induced Synergistic Changes in Color and Shape of Hydrogel and Actuator Based on Fluorescent Microgels.,"Fluorescent hydrogels have emerged as one of the most promising candidates for developing biomimetic materials and artificial intelligence owing to their unique fluorescence and responsive properties. However, it is still challenging to fabricate hydrogel that exhibits synergistic changes in fluorescence color and shape in response to multistimulus via a simple method. Herein, blue- and orange-emitting fluorescent microgels (MGs) both are designed and synthesized with pH-, thermal-, and cationic-sensitivity via one-step polymerization, respectively. The two fluorescent MGs are incorporated into transparent doubly crosslinked microgel (DX MG) hydrogels with a preset ratio. The DX MG hydrogels can tune the fluorescent color accompanied by size variation via subjecting to external multistimulus. Thus, DX MG hydrogels can be exploited for multiresponsive fluorescent bilayer actuators. The actuators can undergo complex shape deformation and color changes. Inspired by natural organisms, an artificial morning glory with color and size changes are showcased in response to buffer solutions of different pH values. Besides, an intelligent skin hydrogel, imitating natural calotes versicolor, by assembling four layers of DX MG with different ratios of MGs, is tailored. This work serves as an inspiration for the design and fabrication of novel biomimetic smart materials with synergistic functions."
309,A4_tissue,34576503,PMC8471570,10.3390/ma14185278,2021,"Materials (Basel, Switzerland)",research-article; Journal Article,Artificial Intelligence Aided Design of Tissue Engineering Scaffolds Employing Virtual Tomography and 3D Convolutional Neural Networks.,"Design requirements for different mechanical metamaterials, porous constructions and lattice structures, employed as tissue engineering scaffolds, lead to multi-objective optimizations, due to the complex mechanical features of the biological tissues and structures they should mimic. In some cases, the use of conventional design and simulation methods for designing such tissue engineering scaffolds cannot be applied because of geometrical complexity, manufacturing defects or large aspect ratios leading to numerical mismatches. Artificial intelligence (AI) in general, and machine learning (ML) methods in particular, are already finding applications in tissue engineering and they can prove transformative resources for supporting designers in the field of regenerative medicine. In this study, the use of 3D convolutional neural networks (3D CNNs), trained using digital tomographies obtained from the CAD models, is validated as a powerful resource for predicting the mechanical properties of innovative scaffolds. The presented AI-aided or ML-aided design strategy is believed as an innovative approach in area of tissue engineering scaffolds, and of mechanical metamaterials in general. This strategy may lead to several applications beyond the tissue engineering field, as we analyze in the discussion and future proposals sections of the research study."
310,A4_tissue,40072142,PMC11902143,10.3390/nano15050339,2025,"Nanomaterials (Basel, Switzerland)",research-article; Journal Article,An In Situ Characterisation Method for 3-D Electrospun Foams.,"Three-dimensional electrospun foams are emerging in a diversity of applications. However, their characterisation involves procedures to calculate fibre diameter and porosity, which take considerable time. Hence, in this paper, an in situ characterisation method is presented based on signal features of the grounding voltage. These features are combined into the in situ evaluation parameter Sr for each run r. The L9 Taguchi method was utilised to minimise the total number of experiments. Moreover, to prove the accuracy of this method, the traditional post-fabrication analysis was conducted, and the post-fabrication evaluation parameter was retrieved Qr for each run r. The analysis shows that both parameters detected the same experiment run as the optimal one (with an adjusted R2 = 0.84) for polystyrene electrospun foams for two solution concentrations: 15%wv (run 3 with mean S3 = 54.49 and mean Q3 = 0.248) and 20%wv (mean S5 = 2.49 and Q5 = 0.248), respectively. Also, the statistical analysis shows low standard deviations for the optimal and near-optimal runs, proving the method's repeatability. Furthermore, a theoretical explanation is provided for selecting signal features based on the Maxwellian equivalent circuit approach for the electrospun jet. Finally, this fast in situ evaluation method can replace the post-fabrication time-consuming one. It can be used as a fundamental step for an intelligent artificial intelligence tool that predicts optimal foam formation."
311,A4_tissue,36416374,PMC10107930,10.1111/his.14846,2023,Histopathology,research-article; Journal Article,Myelofibrosis progression grading based on type I and type III collagen and fibrillin 1 expression boosted by whole slide image analysis.,"AimsThe progression of primary myelofibrosis is characterised by ongoing extracellular matrix deposition graded based on 'reticulin' and 'collagen' fibrosis, as revealed by Gomori's silver impregnation. Here we studied the expression of the major extracellular matrix proteins of fibrosis in relation to diagnostic silver grading supported by image analysis.Methods and resultsBy using automated immunohistochemistry, in this study we demonstrate that the expression of both types I and III collagens and fibrillin 1 by bone marrow stromal cells can reveal the extracellular matrix scaffolding in line with myelofibrosis progression as classified by silver grading. 'Reticulin' fibrosis indicated by type III collagen expression and 'collagen' fibrosis featured by type I collagen expression were parallel, rather than sequential, events. This is line with the proposed role of type III collagen in regulating type I collagen fibrillogenesis. The uniformly strong fibrillin 1 immune signals offered the best inter-rater agreements and the highest statistical correlations with silver grading of the three markers, which was robustly confirmed by automated whole slide digital image analysis using a machine learning-based algorithm. The progressive up-regulation of fibrillin 1 during myelofibrosis may result from a negative feedback loop as fibrillin microfibrils sequester TGF-β, the major promoter of fibrosis. This can also reduce TGF-β-induced RANKL levels, which would stimulate osteoclastogenesis and thus can support osteosclerosis in advanced myelofibrosis.ConclusionsThrough the in-situ detection of these extracellular matrix proteins, our results verify the molecular pathobiology of fibrosis during myelofibrosis progression. In particular, fibrillin 1 immunohistochemistry, with or without image analysis, can complement diagnostic silver grading at decent cell morphology."
312,A4_tissue,39161809,PMC11332826,10.1016/j.heliyon.2024.e35187,2024,Heliyon,research-article; Journal Article,High stretchable and self-adhesive multifunctional hydrogel for wearable and flexible sensors.,"Ionic conductive hydrogel has recently garnered significant research attention due to its potential applications in the field of wearable and flexible electronics. Nonetheless, the integration of multifunctional and synergistic advantages, including reliable electronic properties, high swelling capacity, exceptional mechanical characteristics, and self-adhesive properties, presents an ongoing challenge. In this study, we have developed an ionic conductive hydrogel through the co-polymerization of 4-Acryloylmorpholine (ACMO) and sodium acrylate using UV curing technology. The hydrogel exhibits excellent mechanical properties, high conductivity, superior swelling capacity, and remarkable self-adhesive attributes. The hydrogel serves as a highly sensitive strain sensor, enabling precise monitoring of both substantial and subtle human motions. Furthermore, the hydrogel demonstrates the capability to adhere to human skin, functioning as a human-machine interface for the detection of physiological signals, including electromyogram (EMG) signals, with low interfacial impedance. This work is anticipated to yield a new class of stretchable and conductive materials with diverse potential applications, ranging from flexible sensors and wearable bio-electronics to contributions in the field of artificial intelligence."
313,A4_tissue,37276437,PMC10427398,10.1002/advs.202301207,2023,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",research-article; Journal Article,Surgical Sealant with Integrated Shape-Morphing Dual Modality Ultrasound and Computed Tomography Sensors for Gastric Leak Detection.,"Postoperative anastomotic leaks are the most feared complications after gastric surgery. For diagnostics clinicians mostly rely on clinical symptoms such as fever and tachycardia, often developing as a result of an already fully developed, i.e., symptomatic, surgical leak. A gastric fluid responsive, dual modality, electronic-free, leak sensor system integrable into surgical adhesive suture support materials is introduced. Leak sensors contain high atomic number carbonates embedded in a polyacrylamide matrix, that upon exposure to gastric fluid convert into gaseous carbon dioxide (CO2 ). CO2 bubbles remain entrapped in the hydrogel matrix, leading to a distinctly increased echogenic contrast detectable by a low-cost and portable ultrasound transducer, while the dissolution of the carbonate species and the resulting diffusion of the cation produces a markedly reduced contrast in computed tomography imaging. The sensing elements can be patterned into a variety of characteristic shapes and can be combined with nonreactive tantalum oxide reference elements, allowing the design of shape-morphing sensing elements visible to the naked eye as well as artificial intelligence-assisted automated detection. In summary, shape-morphing dual modality sensors for the early and robust detection of postoperative complications at deep tissue sites, opening new routes for postoperative patient surveillance using existing hospital infrastructure is reported."
314,A4_tissue,35257292,PMC8901095,10.1007/s11517-022-02523-1,2022,Medical & biological engineering & computing,research-article; Journal Article,Convolutional neural network-based automatic classification for incomplete antibody reaction intensity in solid phase anti-human globulin test image.,"The precise classification of incomplete antibody reaction intensity (IARI) in hydrogel chromatography medium high density medium solid-phase Coombs test is essential for haemolytic disease screening. However, an automatic and contactless method is required for accurate classification of IARI. Here, we present a deep ensemble learning model that integrates five different convolutional neural networks into a single model for IARI classification. A dataset, including 1628 IARI images and corresponding labels of IARI categories ((-), (1 +), (2 +), (3 +), and (4 +)), was used. We trained our model using 1302 IARIs and validated its performance using 326 IARIs. The proposed model achieved 100%, 99.4%, 99.4%, 100%, and 100% accuracies in the ( -), (1 +), (2 +), (3 +), and (4 +) categories, respectively. The results were compared with those of manual classification by immunologists (average accuracy: 99.8% vs. 88.3%, p -1, whereas that required manually was 5.528 s·image-1. The proposed model can thus substantially improve the accuracy and efficiency of IARI classification and facilitate the automation of haemolytic disease screening equipment."
315,A4_tissue,32446959,PMC8165939,10.1016/j.ymeth.2020.05.017,2021,"Methods (San Diego, Calif.)","Research Support, Non-U.S. Gov't; research-article; Journal Article",An integrated pipeline for high-throughput screening and profiling of spheroids using simple live image analysis of frame to frame variations.,"High-throughput imaging methods can be applied to relevant cell culture models, fostering their use in research and translational applications. Improvements in microscopy, computational capabilities and data analysis have enabled high-throughput, high-content approaches from endpoint 2D microscopy images. Nonetheless, trade-offs in acquisition, computation and storage between content and throughput remain, in particular when cells and cell structures are imaged in 3D. Moreover, live 3D phase contrast microscopy images are not often amenable to analysis because of the high level of background noise. Cultures of Human induced pluripotent stem cells (hiPSC) offer unprecedented scope to profile and screen conditions affecting cell fate decisions, self-organisation and early embryonic development. However, quantifying changes in the morphology or function of cell structures derived from hiPSCs over time presents significant challenges. Here, we report a novel method based on the analysis of live phase contrast microscopy images of hiPSC spheroids. We compare self-renewing versus differentiating media conditions, which give rise to spheroids with distinct morphologies; round versus branched, respectively. These cell structures are segmented from 2D projections and analysed based on frame-to-frame variations. Importantly, a tailored convolutional neural network is trained and applied to predict culture conditions from time-frame images. We compare our results with more classic and involved endpoint 3D confocal microscopy and propose that such approaches can complement spheroid-based assays developed for the purpose of screening and profiling. This workflow can be realistically implemented in laboratories using imaging-based high-throughput methods for regenerative medicine and drug discovery."
316,A4_tissue,39982550,PMC11845634,10.1007/s40820-025-01656-w,2025,Nano-micro letters,research-article; Journal Article,A Flexible-Integrated Multimodal Hydrogel-Based Sensing Patch.,"Sleep monitoring is an important part of health management because sleep quality is crucial for restoration of human health. However, current commercial products of polysomnography are cumbersome with connecting wires and state-of-the-art flexible sensors are still interferential for being attached to the body. Herein, we develop a flexible-integrated multimodal sensing patch based on hydrogel and its application in unconstraint sleep monitoring. The patch comprises a bottom hydrogel-based dual-mode pressure-temperature sensing layer and a top electrospun nanofiber-based non-contact detection layer as one integrated device. The hydrogel as core substrate exhibits strong toughness and water retention, and the multimodal sensing of temperature, pressure, and non-contact proximity is realized based on different sensing mechanisms with no crosstalk interference. The multimodal sensing function is verified in a simulated real-world scenario by a robotic hand grasping objects to validate its practicability. Multiple multimodal sensing patches integrated on different locations of a pillow are assembled for intelligent sleep monitoring. Versatile human-pillow interaction information as well as their evolution over time are acquired and analyzed by a one-dimensional convolutional neural network. Track of head movement and recognition of bad patterns that may lead to poor sleep are achieved, which provides a promising approach for sleep monitoring."
317,A4_tissue,41168176,PMC12575633,10.1038/s41378-025-00999-z,2025,Microsystems & nanoengineering,research-article; Journal Article,Microtube-integrated chips for modular electrical stimulation and 3D confined neural network growth.,"In vitro neural networks offer a simplified model to study brain nervous system functions and represent a vital platform for investigating cerebral neural activities. Microelectrode array (MEA) chips are commonly used to construct modular neural networks and enable electrical stimulation and recording for uncovering signal generation and conduction mechanisms. However, conventional two-dimensional (2D) MEA chips face significant limitations, including restricted neuronal growth dimensions and insufficient neuron density. Herein, we present a novel micro-integrated chip featuring a three-dimensional (3D) physical microtube array that facilitates the regulated, confined growth of neurons. The microtube array not only provides a 3D microenvironment for neuronal growth and differentiation but also enhances neuronal network density and structural organization. Furthermore, by integrating the microtube array with a customized MEA, precise electrical stimulation can be applied to modular neural networks. Experimental results demonstrate that electrical stimulation effectively promotes the formation of connection pathways between adjacent 3D neural networks. Variable-parameter electrical stimulation experiments reveal that increasing voltage enhances the Young's modulus of neurons, highlighting the method's role in supporting the stable development of neuronal networks. This modular culture platform, combined with precise electrical stimulation, paves the way for constructing high-density 3D neuronal networks and enables synchronous control of modular neural activities. The proposed approach holds significant potential for advancing applications in neuroscience, tissue engineering, and organ-on-chip technologies."
318,A4_tissue,38294962,PMC10897927,10.1021/acssensors.3c01938,2024,ACS sensors,"Research Support, Non-U.S. Gov't; research-article; Journal Article",3D Superclusters with Hybrid Bioinks for Early Detection in Breast Cancer.,"The surface-enhanced Raman scattering (SERS) technique has garnered significant interest due to its ultrahigh sensitivity, making it suitable for addressing the growing demand for disease diagnosis. In addition to its sensitivity and uniformity, an ideal SERS platform should possess characteristics such as simplicity in manufacturing and low analyte consumption, enabling practical applications in complex diagnoses including cancer. Furthermore, the integration of machine learning algorithms with SERS can enhance the practical usability of sensing devices by effectively classifying the subtle vibrational fingerprints produced by molecules such as those found in human blood. In this study, we demonstrate an approach for early detection of breast cancer using a bottom-up strategy to construct a flexible and simple three-dimensional (3D) plasmonic cluster SERS platform integrated with a deep learning algorithm. With these advantages of the 3D plasmonic cluster, we demonstrate that the 3D plasmonic cluster (3D-PC) exhibits a significantly enhanced Raman intensity through detection limit down to 10-6 M (femtomole-(10-17 mol)) for p-nitrophenol (PNP) molecules. Afterward, the plasma of cancer subjects and healthy subjects was used to fabricate the bioink to build 3D-PC structures. The collected SERS successfully classified into two clusters of cancer subjects and healthy subjects with high accuracy of up to 93%. These results highlight the potential of the 3D plasmonic cluster SERS platform for early breast cancer detection and open promising avenues for future research in this field."
319,A4_tissue,33047283,PMC7788050,10.1007/s13577-020-00446-3,2021,Human cell,research-article; Journal Article,Identification of an epigenetic signature in human induced pluripotent stem cells using a linear machine learning model.,"The use of human induced pluripotent stem cells (iPSCs), used as an alternative to human embryonic stem cells (ESCs), is a potential solution to challenges, such as immune rejection, and does not involve the ethical issues concerning the use of ESCs in regenerative medicine, thereby enabling developments in biological research. However, comparative analyses from previous studies have not indicated any specific feature that distinguishes iPSCs from ESCs. Therefore, in this study, we established a linear classification-based learning model to distinguish among ESCs, iPSCs, embryonal carcinoma cells (ECCs), and somatic cells on the basis of their DNA methylation profiles. The highest accuracy achieved by the learned models in identifying the cell type was 94.23%. In addition, the epigenetic signature of iPSCs, which is distinct from that of ESCs, was identified by component analysis of the learned models. The iPSC-specific regions with methylation fluctuations were abundant on chromosomes 7, 8, 12, and 22. The method developed in this study can be utilized with comprehensive data and widely applied to many aspects of molecular biology research."
320,A4_tissue,38247948,PMC10813389,10.3390/bioengineering11010071,2024,"Bioengineering (Basel, Switzerland)",research-article; Journal Article,U-Net Convolutional Neural Network for Real-Time Prediction of the Number of Cultured Corneal Endothelial Cells for Cellular Therapy.,"Corneal endothelial decompensation is treated by the corneal transplantation of donor corneas, but donor shortages and other problems associated with corneal transplantation have prompted investigations into tissue engineering therapies. For clinical use, cells used in tissue engineering must undergo strict quality control to ensure their safety and efficacy. In addition, efficient cell manufacturing processes are needed to make cell therapy a sustainable standard procedure with an acceptable economic burden. In this study, we obtained 3098 phase contrast images of cultured human corneal endothelial cells (HCECs). We labeled the images using semi-supervised learning and then trained a model that predicted the cell centers with a precision of 95.1%, a recall of 92.3%, and an F-value of 93.4%. The cell density calculated by the model showed a very strong correlation with the ground truth (Pearson's correlation coefficient = 0.97, p value = 8.10 × 10-52). The total cell numbers calculated by our model based on phase contrast images were close to the numbers calculated using a hemocytometer through passages 1 to 4. Our findings confirm the feasibility of using artificial intelligence-assisted quality control assessments in the field of regenerative medicine."
321,A4_tissue,32483223,PMC7264183,10.1038/s41467-020-16539-4,2020,Nature communications,"Research Support, Non-U.S. Gov't; research-article; Research Support, U.S. Gov't, Non-P.H.S.; Journal Article; Research Support, N.I.H., Extramural",Machine learning uncovers cell identity regulator by histone code.,"Conversion between cell types, e.g., by induced expression of master transcription factors, holds great promise for cellular therapy. Our ability to manipulate cell identity is constrained by incomplete information on cell identity genes (CIGs) and their expression regulation. Here, we develop CEFCIG, an artificial intelligent framework to uncover CIGs and further define their master regulators. On the basis of machine learning, CEFCIG reveals unique histone codes for transcriptional regulation of reported CIGs, and utilizes these codes to predict CIGs and their master regulators with high accuracy. Applying CEFCIG to 1,005 epigenetic profiles, our analysis uncovers the landscape of regulation network for identity genes in individual cell or tissue types. Together, this work provides insights into cell identity regulation, and delivers a powerful technique to facilitate regenerative medicine."
322,A4_tissue,39895194,PMC12747470,10.1002/adma.202412757,2025,"Advanced materials (Deerfield Beach, Fla.)",research-article; Journal Article,Rational Design of Metal-Organic Frameworks for Pancreatic Cancer Therapy: from Machine Learning Screening to In Vivo Efficacy.,"Despite improvements in cancer survival rates, metastatic and surgery-resistant cancers, such as pancreatic cancer, remain challenging, with poor prognoses and limited treatment options. Enhancing drug bioavailability in tumors, while minimizing off-target effects, is crucial. Metal-organic frameworks (MOFs) have emerged as promising drug delivery vehicles owing to their high loading capacity, biocompatibility, and functional tunability. However, the vast chemical diversity of MOFs complicates the rational design of biocompatible materials. This study employed machine learning and molecular simulations to identify MOFs suitable for encapsulating gemcitabine, paclitaxel, and SN-38, and identified PCN-222 as an optimal candidate. Following drug loading, MOF formulations are improved for colloidal stability and biocompatibility. In vitro studies on pancreatic cancer cell lines have shown high biocompatibility, cellular internalization, and delayed drug release. Long-term stability tests demonstrated a consistent performance over 12 months. In vivo studies in pancreatic tumor-bearing mice revealed that paclitaxel-loaded PCN-222, particularly with a hydrogel for local administration, significantly reduced metastatic spread and tumor growth compared to the free drug. These findings underscore the potential of PCN-222 as an effective drug delivery system for the treatment of hard-to-treat cancers."
323,A4_tissue,36987200,PMC10058109,10.3390/polym15061419,2023,Polymers,research-article; Journal Article,Exclusive Biosynthesis of Pullulan Using Taguchi's Approach and Decision Tree Learning Algorithm by a Novel Endophytic Aureobasidium pullulans Strain.,"Pullulan is a biodegradable, renewable, and environmentally friendly hydrogel biopolymer, with potential uses in food, medicine, and cosmetics. New endophytic Aureobasidium pullulans (accession number; OP924554) was used for the biosynthesis of pullulan. Innovatively, the fermentation process was optimized using both Taguchi's approach and the decision tree learning algorithm for the determination of important variables for pullulan biosynthesis. The relative importance of the seven tested variables that were obtained by Taguchi and the decision tree model was accurate and followed each other's, confirming the accuracy of the experimental design. The decision tree model was more economical by reducing the quantity of medium sucrose content by 33% without a negative reduction in the biosynthesis of pullulan. The optimum nutritional conditions (g/L) were sucrose (60 or 40), K2HPO4 (6.0), NaCl (1.5), MgSO4 (0.3), and yeast extract (1.0) at pH 5.5, and short incubation time (48 h), yielding 7.23% pullulan. The spectroscopic characterization (FT-IR and 1H-NMR spectroscopy) confirmed the structure of the obtained pullulan. This is the first report on using Taguchi and the decision tree for pullulan production by a new endophyte. Further research is encouraged for additional studies on using artificial intelligence to maximize fermentation conditions."
324,A4_tissue,38034358,PMC10687303,10.1016/j.isci.2023.108398,2023,iScience,research-article; Journal Article,Information integration during bioelectric regulation of morphogenesis of the embryonic frog brain.,"Spatiotemporal patterns of cellular resting potential regulate several aspects of development. One key aspect of the bioelectric code is that transcriptional and morphogenetic states are determined not by local, single-cell, voltage levels but by specific distributions of voltage across cell sheets. We constructed and analyzed a minimal dynamical model of collective gene expression in cells based on inputs of multicellular voltage patterns. Causal integration analysis revealed a higher-order mechanism by which information about the voltage pattern was spatiotemporally integrated into gene activity, as well as a division of labor among and between the bioelectric and genetic components. We tested and confirmed predictions of this model in a system in which bioelectric control of morphogenesis regulates gene expression and organogenesis: the embryonic brain of the frog Xenopus laevis. This study demonstrates that machine learning and computational integration approaches can advance our understanding of the information-processing underlying morphogenetic decision-making, with a potential for other applications in developmental biology and regenerative medicine."
325,A4_tissue,35877540,PMC9315745,10.3390/gels8070455,2022,"Gels (Basel, Switzerland)",research-article; Journal Article,Mechanical Characteristics and Self-Healing Soil-Cementitious Hydrogel Materials in Mine Backfill Using Hybridized ANFIS-SVM.,"The compressive strength, shrinkage, elasticity, and electrical resistivity of the cement-soil pastes (slag, fly ash) of self-healing of cementitious concrete have been studied while adding hydrogels with nano silica (NSi) in this research. Defining the hydraulic and mechanical properties of these materials requires improvement to motivate more uptake for new buildings. Initially, examining the impact of different synthesized hydrogels on cement-soil pastes showed that solid particles in the mixtures highly affected the absorption capacity of NSi, representing the importance of direct interactions between solid particles and hydrogels in a cementitious matrix. All test results were analyzed by use of a hybridized soft computing model such as the adaptive neuro fuzzy inference system (ANFIS) and support vector regression (SVR) for precise studying and the avoidance of few empirical tests or error percentages. Subsequently, the best RMSE of ANFIS is 0.6568 and the best RMSE of SVM is 1.2564; the RMSE of ANFIS-SVM (0.5643) in the test phase is also close to zero, showing a better performance in hypothesizing self-healing soil-cementitious hydrogel materials in mine backfill. The R2 value for ANFIS-SVM is 0.9547, proving that it is a proper model for predicting the study's goal. Electrical resistivity and compressive strength declined in the cement-soil pastes including hydrogels according to experimental outcomes; it was lowered by the increase of NSi concentration in the hydrogel. There was a decrement in the autogenous shrinkage of cement-soil pastes while adding hydrogel, depending on the NSi concentration in the hydrogels. The findings of this research are pivotal for the internal curing of cementitious materials to define the absorption of hydrogels."
326,A4_tissue,35892727,PMC9332682,10.3390/gels8080468,2022,"Gels (Basel, Switzerland)",research-article; Journal Article,Application of Polyacrylic Hydrogel in Durability and Reduction of Environmental Impacts of Concrete through ANN.,"While adding superabsorbent polymer hydrogel particles to fresh concrete admixtures, they act as internal curing agents that absorb and then release large amounts of water and reduce self-desiccation and volumetric shrinkage of cement that finally result in hardened concrete with increased durability and strength. The entrainment of microscopic air bubbles in the concrete paste can substantially improve the resistance of concrete. When the volume and distribution of entrained air are adequately managed, the microstructure is protected from the pressure produced by freezing water. This study addresses the design and application of hydrogel nanoparticles as internal curing agents in concrete, as well as new findings on crucial hydrogel-ion interactions. When mixed into concrete, hydrogel particles produce their stored water to power the curing reaction, resulting in less volumetric shrinkage and cracking and thereby prolonging the service life of concrete. The mechanical and swelling performance qualities of the hydrogel are very sensitive to multivalent cations found naturally in concrete mixes, such as aluminum and calcium. The interactions between hydrogel nanoparticles and alkaline cementitious mixes are described in this study, while emphasizing how the chemical structure and shape of the hydrogel particles regulate swelling behavior and internal curing efficiency to eliminate voids in the admixture. Moreover, in this study, an artificial neural network (ANN) was utilized to precisely and quickly analyze the test results of the compressive strength and durability of concrete. The addition of multivalent cations reduced swelling capacity and changed swelling kinetics, resulting in fast deswelling behavior and the creation of a mechanically stiff shell in certain hydrogel compositions. Notably, when hydrogel particles were added to a mixture, they reduced shrinkage while encouraged the creation of particular inorganic phases within the void area formerly held by the swelled particle."
327,A4_tissue,32415204,PMC7229181,10.1038/s41598-020-65121-x,2020,Scientific reports,"Research Support, Non-U.S. Gov't; research-article; Journal Article",MLR and ANN Approaches for Prediction of Synthetic/Natural Nanofibers Diameter in the Environmental and Medical Applications.,"Fiber diameter plays an important role in the properties of electrospinning of nanofibers. However, one major problem is the lack of a comprehensive method that can link processing parameters to nanofibers' diameter. The objective of this study is to develope an artificial neural network (ANN) modeling and multiple regression (MLR) analysis approaches to predict the diameter of nanofibers. Processing parameters, including weight ratio, voltage, injection rate, and distance, were considered as independent variables and the nanofiber diameter as the dependent variable of the ANN model. The results of ANN modeling, especially its high accuracy (R2 = 0.959) in comparison with MLR results (R2 = 0.564), introduced the prediction the diameter of nanofibers model (PDNFM) as a comparative model for predicting the diameter of poly (3-caprolactone) (PCL)/gelatin (Gt) nanofibers. According to the result of sensitivity analysis of the model, the values of weight ratio, distance, injection rate, and voltage, respectively, were identified as the most significant parameters which influence PDNFM."
